sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54583560,4000.637698589572,4.596243474138873,-0.0905346982523318,-0.1113350569390941,13.873792911260631,78.11
54583700,3967.890433403735,4.668101762213878,-0.006855254423506,0.0095532442481016,3.706189541543739,98.58
54583823,4776.122623600379,4.7831432494482975,-0.0093475493554921,-0.0156177977534677,5.100762392016507,275.84
54584138,4276.117351146377,4.770922430986288,-0.2614868837706406,-0.2179473850631084,4.172233199867467,80.52
54584200,4416.797530990001,4.651123659323872,-0.2404929208325224,-0.1043362487693895,3.840507449807741,67.97
54587080,4567.862153125536,4.51496661486355,0.0743986639454878,0.1453033924992413,7.430528464330194,163.02
54601073,4788.633188938851,4.555050573673013,-0.1030978890826291,-0.1776841161969213,6.219965634902937,103.74
54609024,4933.934880725745,4.704963870368569,0.1111117054662633,0.2179103596988753,0.7835259531283373,132.89
54610907,4180.82278388933,4.672820374248166,-0.0594141249714197,-0.1267059423216741,5.361740457272731,109.2
54611144,5554.64,4.6889,0.0474,-0.0357,12.4708,458.88
54611168,5184.47,4.6125,-0.0512,-0.0931,16.9472,394.3
54611190,4839.75,4.6533,-0.0314,-0.0587,19.4652,317.19
54611246,4959.64,4.9317,-1.4611,-1.8292,29.9679,88.86
54611253,6539.59,4.4004,-0.098,-0.299,29.9907,832.31
54611303,4044.68,4.9929,0.2189,0.1287,9.7381,232.27
54611358,4954.5,4.575,-0.115,-0.1437,23.373,330.79
54611402,4916.410626928231,4.566350723762856,-1.4306216715460556,-1.89406494129631,28.90819761735688,69.13
54611450,5909.148796628102,4.486023690788438,-0.1587026843946071,-0.2574130094413723,10.144572604731426,362.32
54611478,6937.73355682747,4.778147133217202,-0.0530962566637759,-0.2810080091108599,29.997400263418243,391.12
54611510,5006.706965768592,4.260636759030529,-1.378471260480876,-1.7693280173791108,25.0179993702082,69.84
54611546,4905.05,4.7165,-0.0729,-0.1023,13.5191,310.39
54611556,6026.18,4.4601,-0.0624,-0.2187,29.9974,612.07
54611613,4869.83194441872,4.775865812106033,0.0970366034933479,0.0084030285374984,7.811697392744413,289.68
54611664,5072.1628649346085,4.389147259455098,-1.3277846946978475,-1.8548055940245525,29.62119994648389,93.19
54611671,5387.53,4.6382,-0.0053,-0.0685,12.5207,372.01
54611712,4727.259857121582,4.279891030618931,-1.3822766446718595,-1.948938313674838,22.56698472157908,64.48
54611800,4949.06,4.5573,-0.0749,-0.0818,19.1433,370.45
54611953,5650.16,4.6874,-0.047,-0.1237,18.3371,548.55
54612237,5167.864548952432,4.7110533390928575,-1.375591853189774,-2.2020413262682257,28.662204792770083,105.97
54612413,4340.22,4.3112,-0.3174,-0.3959,28.9702,367.84
54612431,4682.82,4.6561,-0.0719,-0.0976,21.8519,326.21
54613083,6073.092966910389,4.471471312731853,0.0068584614380054,-0.1209234993207628,10.755563496729556,686.29
54613200,4711.99,4.9906,-1.2807,-1.7158,29.5108,116.43
54613458,4881.013693164531,4.807616753467823,-0.1053746517609053,-0.0773172307909992,5.421308129302335,102.94
54613864,4799.214447200985,4.616986392227622,0.0693009101618746,0.103375381663883,7.103695000761374,174.78
54614453,4364.4973280868735,4.490255401441179,-0.1419828795599342,-0.1772663906311826,19.49714009396508,222.02
54614506,4224.678864349373,4.483724285566389,-0.2318677613420788,-0.2465222155133354,19.49258141827949,293.3
54614569,5416.12,4.7561,0.0894,0.0214,13.6055,409.84
54614831,4616.2963233976825,4.661153798714063,-1.2206312162337776,-1.729396968766216,21.008557068810347,114.69
54614903,5023.17,4.5823,-0.0573,-0.0878,17.1168,325.7
54615057,5574.89,4.6732,0.0162,-0.0583,22.4143,401.19
54615163,5694.978045145119,4.227224763626072,0.1376301773715348,0.0553186874345855,6.646448866577059,384.79
54615766,5240.505897046373,4.669336486896081,0.1753483602657775,0.2601955269037045,3.833685891021605,87.39
54618793,5193.7627614281055,4.887838166483508,0.0209023460032823,0.0652273251431262,7.222325721948832,74.43
54618847,5926.248522350489,4.173756413404228,-0.3197593893093791,-0.4718115607001077,5.246820024075781,93.48
54618851,5838.485180588994,4.358742459592276,-0.000105100514706,-0.0970790002638623,8.62480814015046,94.8
