sdss_id,n_visits_rv,dv_rad_max,v_rad_std,v_rad_median,mjd_span
75839664,2,0.684,0.342,28.035,247.00
75839694,3,0.359,0.151,27.387,2.00
75839718,3,1.114,0.456,26.689,219.00
75839723,2,0.067,0.034,29.352,1.00
75839746,6,0.968,0.399,26.403,247.00
75839760,4,8.634,4.220,29.519,246.00
75839769,2,0.816,0.408,33.168,1.00
75839772,2,0.495,0.248,28.701,4.00
75839775,1,,,26.703,
75839776,1,,,27.574,
75839777,1,,,26.435,
75839785,2,1.184,0.592,20.420,1.00
75839811,6,20.498,7.519,53.568,247.00
75839813,2,0.023,0.012,-5.331,1.00
75840007,4,2.795,1.059,37.533,794.00
75840067,2,0.349,0.175,21.678,1.00
75840329,3,15.585,7.304,46.856,29.00
75840555,3,1.932,0.818,24.224,29.00
75840609,5,3.949,1.419,19.796,244.00
75840617,4,10.098,4.519,19.986,1178.00
75840624,1,,,-17.070,
75840637,1,,,8.809,
75840652,1,,,39.691,
75840678,4,1.548,0.554,-4.329,1452.00
75840695,3,0.665,0.271,45.364,29.00
75841188,3,0.339,0.140,27.602,244.00
75841358,3,0.798,0.327,23.356,3.00
75841386,2,2.536,1.268,20.395,220.00
75841465,2,0.434,0.217,31.151,2.00
75841498,1,,,34.916,
75841609,1,,,19.911,
75841666,2,0.227,0.113,29.917,2.00
75841733,1,,,34.968,
75841847,1,,,22.812,
75841901,1,,,29.539,
75842029,1,,,-34.754,
75842035,4,0.903,0.348,26.107,794.00
75842135,1,,,23.412,
75842199,7,1.603,0.460,29.021,1484.00
75842213,4,19.311,8.198,18.674,794.00
75842446,4,1.504,0.607,53.435,794.00
75842480,5,3.625,1.302,52.792,2185.00
75842617,4,3.805,1.546,25.327,1420.00
75842625,4,0.526,0.200,21.301,794.00
75842765,4,2.689,1.080,22.630,1420.00
75842767,4,0.144,0.058,20.706,2249.00
75842794,4,0.659,0.280,24.672,794.00
75842836,5,6.821,2.358,32.379,1484.00
75842889,2,1.384,0.692,79.226,2.00
75842911,1,,,31.801,
75842930,1,,,29.140,
75842965,5,5.647,1.841,25.747,2185.00
75842982,2,0.010,0.005,16.235,4.00
75843000,3,1.417,0.605,30.562,29.00
75843010,4,4.489,2.003,43.016,1420.00
75843025,5,0.849,0.291,30.865,244.00
75843027,5,32.877,14.911,49.946,244.00
75843033,1,,,31.325,
75843054,5,1.326,0.604,33.418,1422.00
75843101,4,0.381,0.156,30.907,64.00
75843122,1,,,30.833,
75843203,2,0.036,0.018,55.076,2.00
75843251,1,,,22.818,
75843265,1,,,-2.425,
75843312,1,,,31.458,
75843360,2,0.365,0.182,31.317,2215.00
75843430,5,7.184,3.068,29.862,244.00
75843445,5,2.161,0.822,28.297,306.00
75843471,4,0.986,0.382,31.591,1452.00
75843675,2,0.065,0.032,32.237,2.00
75843773,5,0.792,0.308,30.915,244.00
75843806,1,,,30.132,
75843823,5,0.815,0.299,30.478,244.00
75843881,5,0.800,0.305,28.003,244.00
75843932,1,,,20.050,
75843966,1,,,21.576,
75843995,2,0.577,0.288,22.311,2215.00
75844058,2,0.704,0.352,16.762,4.00
75844095,6,7.708,2.774,24.100,247.00
75844132,3,0.691,0.282,30.548,2.00
75844364,4,0.395,0.164,29.567,247.00
75844384,1,,,29.497,
75844402,1,,,28.592,
75844457,5,3.239,1.181,29.930,605.00
75844461,1,,,43.869,
75844790,1,,,32.594,
75844818,2,0.908,0.454,31.975,2.00
75844855,1,,,37.907,
75844892,2,0.499,0.249,63.862,1.00
75844907,6,1.012,0.356,31.503,603.00
75844995,5,5.486,2.454,18.747,244.00
75845111,4,0.175,0.068,29.934,247.00
75845187,3,0.274,0.112,27.537,2.00
75845258,4,36.163,16.367,48.693,243.00
75845260,2,0.475,0.238,22.024,1.00
75845273,2,0.924,0.462,17.276,247.00
75845281,6,7.084,2.633,26.709,604.00
75845305,1,,,23.151,
75845364,1,,,25.161,
75845378,1,,,19.479,
75845381,5,27.597,10.393,41.787,605.00
75845407,2,0.778,0.389,21.496,4.00
75845444,1,,,24.136,
75845452,5,1.183,0.449,25.681,244.00
75845459,2,0.717,0.358,28.593,2.00
75845532,3,1.191,0.549,26.478,2.00
75845534,1,,,24.224,
75845585,3,2.176,0.905,27.718,2.00
75845815,5,0.859,0.368,20.273,244.00
75845878,6,2.181,0.811,26.561,604.00
75845888,2,0.107,0.054,20.749,1.00
75845913,1,,,20.084,
75845994,3,0.072,0.031,20.226,2.00
75846192,4,0.866,0.366,28.667,64.00
75846235,2,0.345,0.172,24.440,4.00
75846245,2,1.743,0.871,-0.180,2.00
75846294,2,1.388,0.694,22.041,2.00
75846386,3,0.066,0.027,29.482,243.00
75846478,1,,,30.902,
75846483,1,,,31.200,
75846527,4,0.799,0.284,28.278,64.00
75846536,2,0.065,0.032,20.196,4.00
75846554,5,24.249,8.566,27.938,244.00
75846561,2,0.244,0.122,30.880,4.00
75846572,5,53.376,20.587,65.793,244.00
75846626,2,0.616,0.308,30.135,4.00
75846636,3,92.016,41.075,52.864,30.00
75846718,2,0.148,0.074,21.058,2215.00
75846765,5,12.498,4.237,27.985,1173.00
75846795,4,6.698,2.907,29.163,46.00
75846848,3,0.135,0.062,3.735,2247.00
75846918,5,0.555,0.220,30.164,244.00
75846938,1,,,-6.057,
75846939,9,0.599,0.176,29.281,1058.00
75846957,3,1.229,0.502,31.403,30.00
75846963,2,1.034,0.517,29.597,1.00
75847097,1,,,30.112,
75847130,1,,,24.335,
75847171,1,,,32.232,
75847205,3,50.943,20.944,19.852,2247.00
75847249,6,0.676,0.210,17.848,819.00
75847278,4,0.634,0.228,20.702,46.00
75847287,1,,,32.319,
75847382,1,,,47.499,
75847390,1,,,21.352,
75847406,4,0.715,0.281,27.696,64.00
75847513,1,,,22.648,
75847522,8,48.867,17.780,46.641,1060.00
75847660,2,0.089,0.044,19.838,1.00
75847955,2,88.805,44.402,36.772,2296.00
75848068,1,,,16.926,
75848165,1,,,17.757,
75848168,1,,,19.297,
75848201,6,55.886,19.583,28.463,2271.00
75848202,3,0.258,0.106,30.256,24.00
75848231,3,0.177,0.082,28.761,25.00
75848270,1,,,4.935,
75848364,7,0.783,0.229,32.066,1169.00
75848378,4,10.522,3.920,30.783,46.00
75848390,1,,,26.504,
75848432,7,1.256,0.398,18.328,1168.00
75848490,1,,,36.963,
75848592,6,0.372,0.120,28.011,1171.00
75848597,1,,,21.614,
75850616,2,0.033,0.017,66.126,2.00
75850781,3,1.347,0.630,18.698,247.00
75851145,2,0.066,0.033,10.791,1.00
75851929,1,,,35.957,
75853368,1,,,29.755,
75854760,1,,,-24.031,
75855886,2,8.633,4.316,62.000,28.00
75856625,3,0.423,0.173,18.262,2.00
75856758,2,0.002,0.001,58.823,1.00
75857308,6,2.724,1.052,17.400,245.00
75857472,2,0.378,0.189,8.404,2.00
75857585,2,0.361,0.180,16.950,2.00
75857633,6,3.554,1.162,27.063,245.00
75857650,6,1.012,0.377,28.571,245.00
75857653,1,,,28.588,
75857806,1,,,30.747,
75857821,4,19.663,9.631,28.147,245.00
75857830,6,2.674,0.959,28.329,245.00
75857841,4,1.953,0.712,29.160,244.00
75857899,1,,,27.468,
75857903,6,812.648,372.906,378.415,245.00
75857908,6,3.177,1.075,27.122,245.00
75858138,6,5.472,2.207,30.027,245.00
75858196,6,1.961,0.757,28.665,245.00
75858224,6,109.660,46.757,82.927,245.00
75858231,6,0.812,0.253,26.607,245.00
75858242,4,1.457,0.566,27.482,245.00
75858348,6,0.735,0.225,26.063,245.00
75858355,5,1.205,0.409,25.409,245.00
75858380,6,2.172,0.754,14.430,245.00
75858387,6,1.753,0.700,26.006,245.00
75858493,3,0.395,0.171,32.007,24.00
75858646,2,0.108,0.054,60.007,1.00
75858785,2,0.116,0.058,37.111,2.00
75858886,4,2.197,0.891,28.507,1146.00
75858902,6,13.723,4.847,42.650,1170.00
75859147,3,1.608,0.677,22.774,24.00
75859272,4,0.848,0.356,23.117,46.00
75859358,6,74.234,22.606,17.817,245.00
75859510,2,0.994,0.497,12.408,2.00
75859808,6,0.499,0.163,30.605,245.00
75859809,1,,,30.350,
75859870,6,4.671,1.629,30.264,245.00
75859893,6,0.596,0.246,-0.930,245.00
75860283,1,,,-52.319,
75860377,6,0.993,0.329,30.234,245.00
75860447,2,25.884,12.942,-20.883,2.00
75860535,1,,,-5.599,
75860635,1,,,-22.079,
75860647,2,0.131,0.066,49.514,2.00
75860707,5,6.118,2.111,29.398,235.00
75860729,4,1.552,0.598,26.642,245.00
75860768,6,3.886,1.373,27.304,245.00
75860784,6,2.174,0.815,26.891,245.00
75860840,1,,,32.448,
75860841,6,0.727,0.259,27.986,245.00
75860865,6,0.521,0.155,26.030,245.00
75860920,1,,,29.134,
75861127,2,0.319,0.159,28.703,1.00
75862570,1,,,-9.714,
75863813,3,0.165,0.073,67.669,676.00
75863859,1,,,20.311,
75863862,6,0.817,0.272,23.087,1508.00
75863880,4,9.097,3.729,23.031,64.00
75863886,6,0.855,0.295,22.710,1508.00
75863898,4,0.581,0.236,24.048,64.00
75864069,3,1.033,0.442,22.643,652.00
75864076,3,0.811,0.361,23.557,29.00
75864120,8,64.658,21.574,50.583,2273.00
75864136,4,0.307,0.122,23.279,1452.00
75864168,4,96.618,38.325,56.623,1452.00
75864275,6,1.942,0.763,22.765,2249.00
75864329,4,14.756,5.222,35.969,64.00
75864375,4,16.540,6.269,17.366,64.00
75864630,5,2.624,0.990,23.315,1484.00
75864716,5,51.725,19.456,22.972,2217.00
75864730,4,4.017,1.633,22.284,1420.00
75864924,1,,,48.362,
75864955,2,0.116,0.058,20.929,2.00
75864975,2,0.281,0.140,109.059,2.00
75864980,5,4.173,1.456,24.319,2185.00
75864984,1,,,23.312,
75864986,1,,,24.203,
75865005,2,0.036,0.018,36.557,2.00
75865047,4,0.269,0.112,15.639,64.00
75865067,3,8.364,3.468,29.367,29.00
75865087,4,0.957,0.382,24.162,1420.00
75865104,3,0.353,0.153,29.927,29.00
75865164,4,0.343,0.130,23.050,64.00
75865193,4,0.143,0.060,23.670,64.00
75865428,1,,,20.050,
75865487,3,0.246,0.101,21.960,676.00
75865514,4,0.556,0.207,20.109,1420.00
75865606,1,,,20.865,
75865704,2,7.137,3.569,30.126,2.00
75865969,4,2.501,1.006,21.887,2247.00
75866124,3,3.163,1.313,19.830,676.00
75866162,3,0.029,0.012,12.723,676.00
75866203,3,6.325,2.791,20.113,676.00
75866510,1,,,42.710,
75866537,1,,,21.946,
75866619,1,,,20.777,
75867046,1,,,62.086,
75867056,3,2.143,0.881,19.713,676.00
75867472,1,,,21.273,
75867473,1,,,23.489,
75867656,3,0.708,0.321,31.295,2215.00
75867670,2,3.013,1.507,19.327,2214.00
75867700,2,0.080,0.040,22.490,2.00
75867929,1,,,27.772,
75867939,4,0.710,0.264,31.618,64.00
75868197,1,,,19.781,
75868217,3,1.598,0.700,20.537,676.00
75868237,1,,,21.625,
75868404,5,116.758,47.881,57.975,26.00
75868487,1,,,42.417,
75868510,2,0.330,0.165,31.851,2.00
75868700,4,9.065,3.600,27.724,64.00
75868705,1,,,36.889,
75868724,1,,,24.043,
75868851,1,,,17.300,
75868860,5,7.608,2.808,11.183,1169.00
75868894,4,1.378,0.526,15.732,112.00
75868941,3,0.703,0.313,27.271,25.00
75868961,1,,,-31.467,
75868970,4,0.263,0.101,17.004,46.00
75868972,7,13.232,4.650,22.077,1122.00
75869009,8,1.229,0.372,31.213,1120.00
75869038,3,0.297,0.137,29.148,30.00
75869050,4,19.943,8.027,26.996,46.00
75869083,3,1.634,0.746,13.572,24.00
75869148,2,10.238,5.119,26.484,2.00
75869153,8,0.828,0.270,31.539,1120.00
75869254,2,1.539,0.770,28.984,2215.00
75869294,3,0.200,0.083,21.321,64.00
75869559,1,,,51.632,
75869630,1,,,-28.369,
75869693,3,0.224,0.094,30.633,24.00
75869747,1,,,-0.704,
75869797,7,0.899,0.299,22.239,1169.00
75869917,2,0.616,0.308,32.262,2272.00
75870058,3,109.834,49.405,28.682,24.00
75870073,2,0.223,0.112,42.055,30.00
75870206,3,4.214,1.768,10.802,24.00
75870266,7,6.244,1.864,19.607,1169.00
75870423,1,,,23.046,
75870567,3,0.202,0.082,21.307,25.00
75870605,1,,,81.607,
75870673,1,,,21.539,
75870676,4,2.163,0.889,22.408,64.00
75870702,1,,,133.037,
75870704,4,2.173,0.958,22.935,64.00
75870729,4,0.122,0.045,75.161,1090.00
75870742,1,,,-10.205,
75870754,8,1.739,0.515,21.425,1120.00
75870821,1,,,32.339,
75870828,8,2.739,0.751,22.130,1120.00
75870896,2,0.205,0.102,30.095,32.00
75870987,3,0.222,0.100,22.009,30.00
75870992,4,0.203,0.076,25.987,46.00
75871249,4,0.576,0.216,116.035,27.00
75871255,1,,,27.945,
75871260,5,7.031,2.629,56.064,5.00
75871477,2,0.244,0.122,28.395,1.00
75871605,1,,,8.424,
75871854,1,,,27.161,
75871898,5,6.739,2.234,11.196,1173.00
75871984,2,0.552,0.276,22.063,2271.00
75872253,1,,,-7.871,
75872323,3,0.659,0.284,23.428,29.00
75872549,4,3.484,1.435,4.192,1170.00
75872666,3,0.525,0.243,21.656,25.00
75872691,2,0.744,0.372,-21.629,2272.00
75872755,1,,,32.700,
75872880,1,,,-10.726,
75873110,1,,,20.547,
75873394,3,0.637,0.265,18.886,676.00
75873586,1,,,22.522,
75873872,1,,,30.269,
75874216,5,0.555,0.206,69.289,26.00
75874249,1,,,18.932,
75874366,1,,,20.498,
75874547,5,0.582,0.218,20.284,5.00
75874571,2,0.167,0.083,20.487,1.00
75874616,1,,,7.878,
75874748,1,,,14.307,
75874963,4,0.709,0.276,20.040,27.00
75874971,1,,,35.206,
75874979,1,,,45.299,
75875123,5,0.254,0.099,27.837,5.00
75875215,4,0.356,0.138,-23.244,27.00
75875566,1,,,51.568,
75877108,2,1.060,0.530,21.088,1.00
75877140,1,,,14.239,
75877189,5,0.515,0.183,39.966,5.00
75877733,2,0.491,0.246,20.461,1.00
75877822,1,,,113.048,
75877835,1,,,24.999,
75877882,1,,,-33.421,
75877925,1,,,20.951,
75877936,4,0.157,0.057,-0.165,27.00
75877942,2,0.117,0.059,33.207,1.00
75878054,1,,,27.596,
75878189,3,0.992,0.433,31.652,2333.00
75878407,4,0.964,0.375,27.879,27.00
75878453,4,0.963,0.391,19.640,27.00
75878526,4,3.418,1.427,20.689,27.00
75878549,2,0.086,0.043,21.738,1.00
75878635,4,0.801,0.301,28.181,27.00
75878742,2,0.976,0.488,-10.933,1.00
75878743,4,59.181,25.074,14.611,27.00
75878834,2,0.543,0.271,21.612,1.00
75878872,2,0.569,0.284,19.304,1.00
75879034,2,0.429,0.214,21.091,1.00
75879121,2,1.854,0.927,5.882,1.00
75879175,3,4.166,1.860,36.177,30.00
75879372,4,0.200,0.084,36.148,27.00
75879610,2,0.014,0.007,51.338,1.00
75879664,5,0.331,0.122,30.303,26.00
75880021,5,1.151,0.386,20.905,26.00
75880032,1,,,29.159,
75880130,1,,,27.785,
75880168,1,,,-40.246,
75880389,1,,,-5.249,
75880402,2,0.141,0.071,18.986,1.00
75880424,2,0.112,0.056,30.783,1.00
75880433,2,1.395,0.698,30.105,2334.00
75880512,1,,,57.211,
75880649,2,0.115,0.057,20.331,1.00
75880800,1,,,-58.163,
75880856,2,0.623,0.311,20.921,1.00
75880902,5,0.129,0.043,38.769,5.00
75880934,5,0.383,0.155,19.282,26.00
75880937,4,1.687,0.634,20.136,27.00
75881000,2,0.259,0.130,20.925,1.00
75881011,1,,,20.366,
75881137,2,4.549,2.274,18.627,1.00
75881217,2,0.442,0.221,36.377,1.00
75881228,2,2.554,1.277,15.095,1.00
75881387,4,1.678,0.754,20.408,27.00
75881563,4,29.744,12.088,83.453,27.00
75881621,5,0.566,0.207,21.074,5.00
75881682,1,,,20.126,
75881796,5,6.182,2.122,33.246,5.00
75881920,1,,,89.567,
75881953,2,3.866,1.933,30.267,1.00
75882143,4,0.315,0.120,20.477,27.00
75882210,2,6.254,3.127,23.900,1.00
75882453,5,0.265,0.091,30.757,5.00
75882536,4,0.669,0.291,20.666,27.00
75882549,1,,,20.307,
75882555,1,,,20.452,
75882620,2,38.424,19.212,39.950,1.00
75882786,2,0.290,0.145,20.766,1.00
75882803,1,,,22.130,
75882808,1,,,21.513,
75882823,2,0.207,0.103,20.444,1.00
75882932,1,,,21.097,
75882959,5,0.192,0.070,20.994,26.00
75883003,5,68.055,28.070,49.679,26.00
75883042,5,0.339,0.139,28.583,26.00
75883080,2,0.081,0.041,57.547,1.00
75883151,2,0.060,0.030,30.067,1.00
75883173,5,1.576,0.571,19.484,26.00
75883187,4,2.812,1.194,21.919,27.00
75883211,2,0.387,0.194,20.495,1.00
75883389,2,0.140,0.070,30.887,1.00
75883416,5,0.811,0.285,21.082,26.00
75883660,1,,,39.065,
75883748,1,,,-10.936,
75883792,3,0.103,0.047,-21.316,24.00
75883827,3,2.089,0.877,13.786,30.00
75884097,1,,,9.235,
75884331,3,0.290,0.126,31.384,30.00
75884380,6,0.368,0.130,30.827,1171.00
75884454,1,,,-7.867,
75884723,3,0.234,0.103,44.044,24.00
75884955,1,,,59.176,
75885141,1,,,-31.723,
75885159,3,2.861,1.194,16.466,24.00
75885469,3,0.528,0.218,31.878,30.00
75885592,4,0.369,0.134,40.937,46.00
75886103,7,0.277,0.104,30.444,1169.00
75886275,11,75.444,25.269,36.800,1171.00
75886402,1,,,41.998,
75886407,1,,,35.758,
75886982,1,,,10.329,
75887134,1,,,19.835,
75888775,3,34.912,14.410,39.733,26.00
75890916,2,41.769,20.884,-9.723,1.00
75891329,1,,,-1.681,
75891361,3,0.241,0.107,20.026,2330.00
75891456,1,,,30.208,
75891484,4,12.289,5.271,39.881,27.00
75891519,1,,,-14.511,
75891538,2,0.426,0.213,28.185,1.00
75891631,4,1.214,0.458,24.273,266.00
75891713,1,,,25.965,
75891771,1,,,32.050,
75891782,1,,,15.202,
75891857,1,,,18.231,
75891948,1,,,32.405,
75892020,3,2.318,1.065,35.087,24.00
75892172,3,0.181,0.077,30.375,24.00
75892888,1,,,20.417,
75893238,2,0.651,0.326,34.161,1.00
75893249,4,3.937,1.462,16.508,27.00
75893381,2,0.034,0.017,19.923,1.00
75893382,2,0.185,0.093,30.830,1.00
75893413,1,,,29.113,
75893435,3,1.248,0.546,21.097,2333.00
75893485,2,0.432,0.216,21.463,2334.00
75893656,2,0.797,0.399,20.284,1.00
75893662,1,,,19.945,
75893731,1,,,2.039,
75893788,4,0.997,0.355,26.624,266.00
75893789,4,0.944,0.397,-0.089,266.00
75894217,5,2.432,0.872,20.341,26.00
75894257,1,,,48.846,
75894612,4,0.964,0.360,20.810,266.00
75894633,2,3.952,1.976,14.352,1.00
75894673,4,28.818,11.502,18.563,266.00
75894782,2,0.138,0.069,-26.521,1.00
75894892,1,,,21.677,
75894906,1,,,19.675,
75894910,4,19.244,7.736,30.040,266.00
75895677,1,,,19.710,
75895734,2,1.218,0.609,30.628,1.00
75895757,1,,,-33.562,
75895976,2,0.894,0.447,23.806,1.00
75896936,1,,,-11.428,
75898583,2,0.875,0.437,33.275,1.00
75898874,2,2.082,1.041,-15.279,1.00
75898954,1,,,-7.514,
75899693,2,1.062,0.531,28.903,1.00
75901511,1,,,-14.719,
75901548,5,1.558,0.616,6.236,7.00
75903769,2,0.196,0.098,8.820,1.00
75903789,1,,,-4.453,
75903849,1,,,6.016,
75905776,1,,,17.774,
75905823,1,,,-18.433,
75907662,2,0.010,0.005,3.482,1.00
75908193,1,,,20.872,
75908631,1,,,20.423,
75909284,2,0.457,0.229,26.528,1.00
75919235,1,,,19.737,
75919288,2,0.162,0.081,-18.892,1.00
75920980,1,,,17.745,
75921192,1,,,39.576,
75924596,1,,,37.077,
75924609,1,,,17.183,
75925017,1,,,44.753,
75928108,2,0.017,0.008,-10.964,5.00
75928300,7,11.826,3.755,6.851,9.00
75928524,2,9.536,4.768,24.956,5.00
75928627,7,2.214,0.731,50.339,9.00
75929056,2,1.508,0.754,45.395,1.00
75930099,1,,,38.952,
75930237,1,,,56.014,
75930904,2,0.957,0.479,-5.269,66.00
75931366,2,1.743,0.872,78.539,1.00
75933332,2,0.278,0.139,36.273,0.00
75933610,1,,,49.050,
75933628,1,,,38.995,
75934183,2,0.023,0.012,33.951,0.00
75934512,2,0.173,0.086,-12.966,0.00
75935997,2,0.006,0.003,12.639,0.00
75936361,1,,,19.715,
75936623,1,,,29.340,
75937075,1,,,32.058,
75937755,8,0.534,0.150,3.613,10.00
75937787,1,,,23.744,
75940791,4,10.995,4.599,-14.193,7.00
75940965,4,0.288,0.122,33.468,7.00
75941202,3,21.299,8.727,-22.156,5.00
75942184,3,0.016,0.008,78.732,5.00
75947613,3,0.289,0.121,48.602,58.00
75947696,3,17.422,8.011,-0.586,58.00
75948485,3,0.107,0.045,2.023,58.00
75948563,3,0.026,0.011,10.928,58.00
75949171,3,13.183,5.413,-42.846,58.00
75949231,3,0.096,0.043,-57.981,58.00
75949355,4,13.383,5.134,1.546,2591.00
75949413,3,27.516,11.499,36.753,58.00
75949481,3,2.387,1.101,5.866,58.00
75949582,3,0.231,0.107,11.685,58.00
75949620,1,,,-1.995,
75949639,3,38.547,15.971,-14.725,58.00
75949641,3,2.106,0.956,-27.731,58.00
75949732,3,0.799,0.364,-9.402,58.00
75949803,3,0.807,0.356,-1.639,58.00
75949837,3,60.866,24.925,4.526,58.00
75949982,3,20.469,8.793,27.732,58.00
75950018,3,0.171,0.074,26.022,58.00
75950162,3,13.434,5.485,57.516,58.00
75950346,3,27.522,12.574,23.344,58.00
75950412,3,0.143,0.062,130.590,58.00
75950466,3,0.542,0.222,1.137,58.00
75950504,3,76.687,31.316,29.175,58.00
75950524,3,0.165,0.069,25.845,58.00
75950641,3,74.042,30.868,59.547,58.00
75950792,3,3.001,1.302,-19.014,58.00
75952832,3,0.924,0.398,24.217,58.00
75959105,2,0.042,0.021,-16.431,0.00
75960220,1,,,-14.407,
75961374,1,,,13.768,
75962251,1,,,-19.838,
75963642,2,0.129,0.064,73.006,1.00
75963643,2,0.089,0.045,-12.614,1.00
75968573,1,,,13.529,
75968895,1,,,-13.069,
75969337,1,,,62.795,
75969415,1,,,82.762,
75969703,1,,,-38.447,
75969790,4,0.331,0.125,15.353,1.00
75971296,1,,,2.493,
75971645,1,,,44.189,
75972793,1,,,13.312,
75973130,1,,,44.859,
75973943,1,,,5.755,
75974663,2,19.542,9.771,-34.308,5.00
75974975,4,2.578,0.979,14.309,9.00
75975501,2,31.679,15.839,-14.952,3.00
75975869,1,,,13.737,
75975871,2,0.105,0.053,-17.394,5.00
75976252,1,,,42.847,
75976280,2,113.775,56.887,28.983,5.00
75977484,5,0.284,0.102,35.197,5.00
75977917,1,,,19.362,
75978389,1,,,21.090,
75978611,1,,,20.009,
75978680,2,1.074,0.537,31.752,1.00
75978735,1,,,21.084,
75978842,4,4.834,1.949,2.356,266.00
75978888,1,,,27.259,
75979378,4,74.870,27.362,18.068,266.00
75979946,1,,,-22.813,
75982100,4,0.160,0.075,-22.468,9.00
75982914,3,9.015,3.682,-19.748,6.00
75982936,2,2.405,1.202,78.332,3.00
75983996,2,2.036,1.018,-24.631,5.00
75984124,2,7.584,3.792,24.480,3.00
75984834,1,,,52.859,
75985377,2,0.132,0.066,5.692,3.00
75985825,2,0.006,0.003,47.891,28.00
75985922,1,,,60.326,
75987132,2,0.003,0.001,18.327,28.00
75987186,3,0.349,0.145,24.766,30.00
75987208,2,5.451,2.725,22.148,28.00
75992508,4,2.532,1.069,43.175,266.00
75992659,1,,,43.525,
75992788,1,,,26.572,
75992893,4,0.720,0.269,-7.671,266.00
75993166,4,0.083,0.030,20.640,266.00
75993324,4,0.205,0.081,16.347,266.00
75993584,1,,,20.413,
75993767,4,0.621,0.252,22.363,266.00
75993881,1,,,20.243,
75994251,3,0.257,0.121,20.342,2544.00
75994438,2,0.263,0.132,19.847,1.00
75994454,2,0.771,0.385,20.437,1.00
75994472,4,0.159,0.063,-9.664,266.00
75994525,1,,,4.490,
75994619,1,,,20.367,
75995001,1,,,23.695,
75995090,1,,,61.532,
75995334,4,1.130,0.404,21.035,266.00
75995459,2,0.124,0.062,17.823,1.00
75995569,4,0.261,0.108,-46.764,266.00
75995826,2,0.115,0.057,17.731,1.00
75996031,4,0.144,0.063,17.413,266.00
75996165,2,4.563,2.282,32.167,1.00
75996887,1,,,21.668,
75997225,2,0.207,0.103,41.037,1.00
75997442,4,0.225,0.088,56.340,266.00
75998549,1,,,53.618,
75998794,4,4.644,1.656,35.607,266.00
75998796,1,,,42.584,
75998811,3,0.947,0.407,29.147,2280.00
75998816,1,,,35.601,
75999136,1,,,53.298,
75999149,1,,,40.178,
75999601,2,1.526,0.763,33.525,1.00
76000589,2,0.158,0.079,26.612,1.00
76000775,1,,,33.614,
76002161,1,,,24.323,
76008332,1,,,25.813,
76009461,1,,,16.216,
76011780,1,,,20.440,
76012039,1,,,-16.789,
76012164,1,,,52.988,
76012391,2,0.049,0.025,-15.927,28.00
76012456,2,0.040,0.020,-22.509,28.00
76012725,1,,,15.833,
76013172,2,0.010,0.005,93.424,28.00
76013555,4,10.735,4.001,-44.283,28.00
76013666,2,0.008,0.004,18.280,0.00
76013744,2,0.180,0.090,-76.209,28.00
76013748,2,1.218,0.609,20.063,28.00
76014082,2,17.366,8.683,-9.883,28.00
