sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
57956707,5757.1353,4.9568176,0.028649505,BINARY,True,28802.7924557455,0.5246207411446326,0.14,0.6304854892086156,1.0257404977963294,-21.365853895514647,5503.484624839554,4.751405743853361,-0.1158932324485475,,True,927174896793308672,114.898817,46.379336,0
57971445,6202.406,4.8026805,-0.007084726,BINARY,True,18573.612765232625,0.4805283718603661,0.14,0.7397698986792206,1.0586691043930303,-22.301409254383103,5904.559107639797,4.567361117497915,-0.135126261784057,,True,929831458620657024,121.836004,46.966498,0
57975646,5136.7686,4.4535675,-0.23762049,BINARY,True,7317.93003053583,0.2477621543841974,0.14,0.6710230071237415,-1.289647916238983,5.807950508785335,5404.478328464643,4.7264086583997615,-0.173456791669468,,True,930516037752147072,125.14076,47.574652,0
57979332,5752.425,4.5528464,0.019649055,BINARY,True,8952.3094844132,0.3720821250572508,0.14,0.6036935516223005,-0.2284511352440394,38.611635563367365,5749.977588146603,4.616364776360226,-0.0019757077407272,,True,931105448999743104,126.584035,49.354586,0
57981275,5289.803,4.4800553,-0.32740515,BINARY,True,1433.9950862409569,0.167179772053591,0.14,0.6888659052640095,-0.5139319344425919,0.851290942125767,5584.374698445503,4.8938287215489815,-0.2145717135036584,,True,931426059718876288,122.774961,47.811465,0
57990679,5762.925,4.077904,0.0116985785,BINARY,True,5205.07979633576,0.3014649318589018,0.14,0.8114164433154213,-1.7509663822057993,14.435905286559594,6024.555631196142,4.332393275042341,0.1140457965294189,,True,932958465393968768,121.732618,47.64847,0
57992503,5713.5786,4.1303253,-0.75309646,BINARY,True,1061.5314199564127,0.2053650057029119,0.14,0.8024081073344527,-0.7061088077933367,1.363508634525693,6221.77571543106,4.459601661253603,-0.4394771856117538,,True,933283822051749248,120.570989,48.836562,0
58003315,4163.1133,4.727157,-0.27215847,BINARY,True,8509.836920737594,0.3963645623698923,0.14,0.9964739709766216,0.1012015714147791,-0.3593537422890094,4200.07234973394,4.999966067531208,-0.0152602137932949,,True,935142134142137984,123.015768,50.486697,1
58006631,4975.0146,4.7052984,-0.26730618,SINGLE,False,1122.701975370801,0.1347482959576945,0.14,0.9475769148330536,-0.0110814254034149,-0.2781332149819379,4640.4993288078695,4.281158093441612,-0.3203657789365622,,True,935726902530027520,119.278257,50.768714,0
58122546,4564.0415,4.6683674,-0.0026343362,BINARY,True,31190.189246819547,0.5282403029498813,0.14,0.8965230934214192,4.4865237875953214,-14.502152149894297,4922.447494206661,4.787216842830344,0.1141980624038884,,True,948183304121238016,110.407278,40.174056,0
