sdss_id,gaia_dr3_source_id,in_kovalev22,in_kovalev24,in_kounkel21,kounkel_sbn,n_visits,prefers_binary
61456143,1462675168767196288,0,0,1,2,4,True
116883418,342553363029711232,0,0,1,2,3,True
55345552,516682542783861632,0,0,1,2,3,True
57965914,928804995796279296,0,0,1,2,2,True
58709912,1029145464875669376,0,0,1,2,3,True
62362759,1630083716833832960,0,0,1,2,7,True
67181153,2082288144698194944,0,0,1,2,2,True
71011308,2678188812324691456,0,0,1,2,5,True
76352268,3314465127484521600,0,0,1,2,2,True
80788085,3999614012941799296,0,0,1,2,2,True
56050396,624476944780424832,0,0,1,2,3,True
56447137,681075439692136832,0,0,1,2,4,True
57973033,930096681440724480,0,0,1,2,6,True
60578653,1332690697972880128,0,0,1,2,4,False
70355770,2545905125278167424,0,0,1,2,6,True
70686590,2614775819222538496,0,0,1,2,2,True
80399732,3922054703236491904,0,0,1,2,3,True
56429083,678423138471545472,0,0,1,2,2,True
70625461,2602492040957193728,0,0,1,2,4,True
56453283,681839046221462016,0,0,1,2,8,True
58730216,1032569893839176832,1,1,1,2,3,True
61903314,1545521170901300864,0,1,0,,4,True
62377430,1632411692189369216,0,0,1,2,2,True
70110602,2499041809398347904,0,0,1,2,4,True
88907856,4418926962766060672,0,0,1,2,8,True
94900693,5180502523513566720,0,0,1,2,2,True
60579280,1332775291648305792,0,0,1,2,4,True
62071897,1576797397623454080,0,0,1,2,2,True
62375886,1632142754220483712,0,0,1,3,2,True
70356288,2545999580199788544,0,0,1,2,5,True
71022126,2680197272176082688,0,0,1,2,4,True
73491758,3017145157426542592,0,0,1,2,8,False
94896630,5179436473975316352,0,0,1,2,2,True
55939689,604972089540120832,1,1,1,2,8,True
56426116,677951795882805760,0,0,1,2,3,True
60352575,1303379435963014656,0,0,1,2,4,True
70333161,2542183514640526976,0,0,1,2,7,True
76348079,3313241714640886400,0,0,1,2,6,True
94849776,5169168517136173440,0,0,1,2,3,True
57003811,783245633567288576,0,0,1,3,7,True
61599902,1488055848505250688,0,0,1,2,6,True
69976852,2471701490701896064,0,0,1,2,4,True
71339058,2732907520309949568,0,0,1,3,2,False
80151165,3873205287104415616,0,0,1,2,5,True
56584208,703516162777834624,0,0,1,2,4,True
61168053,1416268184571853056,0,0,1,2,2,True
64717773,1920465974683466240,0,0,1,2,3,True
79935101,3831670449386223488,0,0,1,2,2,True
106275144,5991206806442007680,0,0,1,2,2,True
58359085,975166384618047104,0,0,1,2,2,True
60274111,1291842054293948032,0,0,1,2,3,True
61387661,1451546977221270144,0,0,1,2,3,True
64672830,1911512818999049728,0,0,1,2,3,True
70173560,2511052118505881728,0,0,1,2,5,True
73073216,2957586605414404864,0,0,1,2,4,True
57134632,807852699491227648,0,0,1,2,2,True
61344378,1443481956352438912,0,0,1,2,3,True
62135971,1588764344740557952,0,0,1,2,7,True
66657424,2051010126960776320,0,0,1,3,8,True
70748036,2626082921924551936,0,0,1,2,2,True
71075808,2687577469099837440,0,0,1,2,8,True
71762694,2815139479555050368,0,1,1,2,4,True
60469178,1318553864657116544,0,0,1,2,3,True
115330562,132328015405640064,0,0,1,2,3,True
57452097,865580981257401600,0,0,1,2,6,True
58003711,935208001760993152,0,0,1,2,8,True
70148682,2506279722645372544,0,0,1,2,4,True
74984714,3126675791369114112,0,0,1,2,3,True
57203591,820983002927851520,0,0,1,2,4,False
66905943,2064896825674354816,0,0,1,2,2,True
71270582,2720168505574961792,0,1,1,2,3,True
79152251,3682598800331761280,0,0,1,2,8,False
96044454,5285074974191652224,0,0,1,2,3,True
55896564,598886052161980160,0,0,1,2,2,True
59946342,1237809510283270912,0,0,1,2,3,False
61189477,1419420690566989696,0,0,1,2,2,True
67701613,2129943620038558336,0,0,1,2,4,True
71368306,2738232695641736576,0,0,1,2,6,True
79234867,3696539611340207360,0,0,1,3,5,True
78727384,3610241898612892544,0,0,1,2,5,True
80674091,3976158401968214528,0,0,1,2,3,True
84690245,4111007185276986880,0,0,1,2,2,False
90419373,4575439002710068736,0,1,1,2,2,True
61995818,1562414200687435520,0,0,1,2,2,True
70291101,2534575757465365248,0,0,1,2,2,True
84690335,4111011377165200640,0,0,1,2,2,True
113062098,6730834431450092160,0,0,1,3,4,True
56595886,705370076821224960,0,0,1,2,3,True
57243838,828780086564367488,0,0,1,2,6,True
58470413,992014407449828864,0,0,1,2,3,True
70286730,2533801392042111488,0,0,1,3,4,True
79235267,3696614137612745088,0,0,1,2,4,True
80185944,3880720900052253952,0,1,1,2,3,True
56305520,664428833647956480,0,0,1,2,2,True
61378586,1450159874583199104,0,0,1,2,2,True
64471633,1882856835855428992,0,0,1,2,3,True
70524042,2580163979158771456,0,0,1,2,2,True
75070572,3133044471953387904,0,0,1,2,3,True
76159455,3265566370766995456,0,0,1,2,3,True
79894128,3823909714064835712,0,0,1,2,3,True
96046163,5285273543418784640,0,0,1,2,3,True
55748550,573870375924593024,0,0,1,2,8,True
66669952,2051870808348062976,0,0,1,2,2,True
68965923,2250909557161857664,0,0,1,2,3,True
70388439,2551749304457586048,0,0,1,2,3,True
70749440,2626392533231473152,0,0,1,2,2,True
71080620,2688090047676915200,0,0,1,2,3,True
75839657,3216631854153960320,0,0,1,2,3,False
117529211,421274998267664768,0,0,1,2,3,True
59226787,1118881762778607232,0,0,1,2,5,True
61134074,1411211629379169408,0,0,1,2,2,True
71313354,2727986342486084864,0,0,1,2,8,True
76160964,3265878327126809728,0,0,1,2,8,True
55747073,573576428364610048,0,0,1,2,8,True
57832991,907284667023488000,0,0,1,3,4,True
69538965,2368879389518728576,0,0,1,2,5,True
56313642,665659496397568896,0,1,0,,2,False
61387670,1451548042373126400,0,0,1,2,2,True
62494526,1652538871011183360,0,0,1,2,3,True
76163330,3266391897840555392,0,0,1,2,3,True
78704278,3605154561390352768,0,0,1,2,3,True
83708405,4080482199821546368,0,0,1,2,2,True
92878650,4813221242758872576,0,0,1,2,4,True
66950883,2067862650914317056,0,0,1,2,5,True
70825154,2642744543174901248,0,0,1,2,5,True
73077700,2957977791033127296,0,0,1,2,4,True
69976833,2471697711130681856,0,0,1,2,5,True
70563896,2588338268291009920,0,0,1,2,5,True
129039362,2286222434670121600,0,0,1,3,4,True
61287596,1434382501200491392,0,0,1,2,7,True
61902457,1545385518651234176,0,1,0,,2,True
73491759,3017145226146020608,0,0,1,2,4,True
79754045,3795881242823212032,0,0,1,2,6,True
61879769,1541055023384138880,0,0,1,2,2,True
71563939,2778147265536089344,0,0,1,2,2,True
79990982,3841614192030066688,0,0,1,2,2,True
98337818,5479547902196309632,0,0,1,3,3,True
56429128,678429430600882432,0,0,1,2,3,True
58699474,1027340371723569664,0,0,1,2,3,True
60082914,1261693582898640512,0,0,1,2,2,True
60354845,1303630395195357440,0,0,1,2,3,True
69173512,2289052745104204928,0,0,1,2,2,True
70625497,2602501279431326080,0,0,1,2,4,True
108414125,6168199144505130752,0,0,1,2,2,True
115560593,173368180265537280,0,0,1,2,2,True
55500142,530909673491926784,0,0,1,2,5,True
56823264,747418047165735424,0,0,1,2,2,True
62377697,1632454057746677376,0,0,1,2,2,True
70110604,2499042496593111296,0,0,1,2,7,True
114773701,6913061716193379712,0,0,1,2,4,True
115058540,69812945346809344,0,0,1,2,3,True
115838722,200821336347132928,0,0,1,2,5,True
62053551,1573353757268650624,0,0,1,2,3,True
70103797,2497591553561285504,0,0,1,2,8,True
71010514,2678024946436924288,0,0,1,2,4,True
98377379,5484217802956945408,0,0,1,2,2,True
114200654,6841456090153771136,0,0,1,2,2,True
55377904,519441939016464256,0,0,1,2,3,True
57301068,839456722419760896,0,0,1,2,3,True
58716441,1030152411367556992,0,0,1,2,4,True
73490566,3016952090054853760,0,0,1,2,7,True
54386702,421935839115358848,0,0,1,2,3,True
55745774,573337181505421312,0,0,1,2,8,True
60623656,1337912141254844288,0,0,1,2,4,True
75838706,3216490292032777216,0,0,1,2,4,True
80452242,3932836067581578880,0,0,1,2,3,True
