sdss_id,teff1,teff2
56301463,4759.353172502435,4491.112537893404
56305145,5854.015630175818,4458.998062973601
56310685,5473.180164710146,4652.197791338546
56313593,6510.229431331743,5877.747983210432
56375167,5467.880237041347,5340.527944593466
56401137,6012.339243414641,5145.087953942038
56439252,5787.236653229003,5263.089125219323
56442729,6255.664073625302,6255.664073625302
56449552,6334.224445122522,5060.681060628879
56456401,6319.489703678475,5372.747470182266
56468724,5802.72148007966,5663.38280680067
56474388,5669.481756220873,3985.3937730777993
56507032,5215.076377535382,4209.719142742871
56536279,4410.247537699512,4333.846277301925
56556134,6112.935405797711,5109.342092141428
56566663,4344.7305483094815,4344.7305483094815
56576791,6049.797822093955,5622.964350257126
56578994,6319.005619871877,6319.005619871877
56598786,6999.8934403465,5934.926409723358
56611541,5113.7438018859175,4824.570536284219
56654981,6064.282361535244,6064.282361535244
56688536,4988.62166526062,4387.021110719923
56756083,4200.000051756484,4200.000051756484
56778447,4868.696838085941,4868.696838085941
56842820,6122.984590063907,6002.689298580682
56845535,4563.414428445672,4563.414428445672
56912572,4200.0643540504925,4200.0643540504925
56954263,5470.546836809433,3992.16034183756
56977785,6259.990858901527,6259.990858901527
56979551,6149.10608561469,5558.629553608209
56991843,6151.820157822961,5842.699589407355
56997852,5245.225165679576,5245.225165679576
57036163,4359.328771766175,4084.181991505063
57051279,4684.994781561873,4684.994781561873
57085134,6493.326358354025,6493.326358354025
57136163,5289.212391614572,3956.3778340593935
57142103,6002.698800468786,4137.561998324349
57147977,6317.048428809491,4435.959016003341
57180065,4970.713246869182,4970.713246869182
57201591,6430.976194017361,6430.976194017361
57237991,5971.15360213939,5349.456819025906
57265991,6054.901700340051,5825.897079298528
57267404,5038.071445864977,4206.571973987908
57301179,6030.702223449589,5690.4660994220585
57302438,4200.015166782341,4200.015166782341
57309750,6455.326873794033,6274.910669657821
57321478,5961.504999022353,5554.582881004831
57396357,6056.437134301837,4160.325042229834
57555173,6997.384665069761,4232.338604690269
57561312,5877.822724343256,4870.364381344045
57775307,6438.421195425729,6438.421195425729
57781118,6534.175792017766,6534.175792017766
57795883,5487.678460954632,5144.6083116833215
57806686,6687.63285932551,6687.63285932551
57813781,4807.230838672321,4697.656530513549
57818585,5053.207874695033,4145.727458166514
57828529,6143.387339623212,4419.381686071263
57834993,5594.596006388016,4435.539595864672
57844809,6329.539973125431,4357.431911625987
57852898,5318.364927397459,4120.955250193854
57881442,5732.317535869292,5033.207419140973
57923388,6775.928160661841,5952.993919777474
57929715,5764.8286184541375,3920.075996569273
57948913,5393.0829705876,4539.400485130939
57956869,5474.736464510484,4401.010359838988
57986577,4359.29268616286,4359.29268616286
57994926,4559.120944338968,4559.120944338968
57999453,5211.345170335063,4011.7370090266013
58009382,4618.206744937373,4523.983076836938
58010986,4823.883043208367,4032.6948714103996
58342752,5489.636959757157,5309.183398313811
58362899,5346.216899100157,4444.485781078303
58458240,5746.698318545262,4742.7748222747
58512801,4774.705814421787,3994.7851285090715
58597871,6789.047930280085,6073.398040642534
58644661,4200.069716817951,4200.069716817951
58700055,5928.511952207998,4540.434550821386
58746600,6673.269293945576,5744.825116683053
58877563,4976.113138227988,4516.241174098927
58990935,6244.719061358026,5875.160440716134
59003331,4773.75139914841,4596.842226562604
59015357,5343.994147884659,5096.2051339685
59044818,4200.227539874897,4200.180308602742
59047346,5414.06504438704,4507.388742045881
59075665,6576.604647956169,4383.153459915494
59151104,5355.106918871422,4727.763913862968
59210360,6371.606736309612,5966.818728256784
59221638,5459.586834046713,4346.872313613222
59267383,6404.783014151359,6365.612861284453
59416154,6703.057321522179,6703.057321522179
59426219,4762.030845116711,4762.030845116711
59432140,5338.363907990342,4812.425679705558
59465934,5275.781303096198,4024.9604541870253
59485477,5470.498321876394,4235.762788221079
59505783,6817.990085720548,6817.990085720548
59513501,5378.343525761971,4446.183477547462
59625584,4957.771493562983,4405.387289352393
59832900,6032.941359281171,4121.332227026464
59841965,5134.781489206715,4916.121665086769
60074565,5274.872553175061,4262.871884931086
60090510,6030.087535906152,6030.087535906152
60161579,4333.954746752121,4164.055709457694
60179802,5999.777266555671,5897.761537075566
60190611,5523.542538955227,4438.096389286768
60246094,5389.582044965984,5274.049743987144
60251836,5208.737894391384,4399.057803252018
60279283,4777.122939691894,4578.468178204767
60292633,5456.319490663104,4254.450976439152
60294525,4200.66607647408,4200.66607647408
60332658,6998.884746971672,4742.201322991592
60336771,4316.75698190753,4316.75698190753
60347337,5701.894244509262,5064.30752302528
60358787,6023.219919380694,5402.458844237642
60383765,4936.480229613085,4355.021148084024
60406584,6040.000104578733,5602.7337011312675
60410791,5816.68187592625,4456.938285811656
60442249,4988.975811662306,4834.900176472956
60446873,5705.982358898383,4071.1282506412895
60463850,6191.653346425896,5060.964078653026
60495601,5650.495190428204,5532.616975456849
60516403,5652.132841832833,5044.957328679721
60579771,6334.070336857005,5484.674259701151
60600123,4963.294678031521,4607.222068484016
60621875,5425.136363745867,5020.644238740772
60773585,6603.698003869967,6603.698003869967
60829138,6574.621363692576,6574.621363692576
60949066,6259.584899020347,6202.752657376272
60979927,6914.971955730962,4223.929752717162
60986271,5287.016839114277,4483.576385845385
61001825,5300.805000984989,4808.452945244296
61025468,5456.473210864963,4456.924863773528
61040509,6739.7537811113,4465.373947932234
61050412,6466.978981167528,6466.978981167528
61064065,4259.255545916449,4259.255545916449
61068214,4848.7781566997655,4132.032988395532
61132208,5314.32418380832,4353.48633477957
61135261,6020.91779659525,6020.91779659525
61201937,5122.883317173189,4597.464194500333
61213162,5936.570419764943,4774.23937443647
61215814,5192.701451379723,4418.3190124388475
61242531,5050.259620117766,4917.595920099028
61244227,5380.364414095881,4249.036832329716
61286682,6300.193206378941,5994.026532940752
61296795,5485.52920495451,4284.9058310581
61349429,5120.970246181519,4958.332057846451
61355213,5979.8875937695775,5278.1087333250425
61394047,4823.728283178985,3984.7558641569362
61410271,4200.2210371458905,4200.2210371458905
61416474,5429.945011391172,5429.945011391172
61418347,5192.8389359252105,4133.454908428682
61461537,6017.696942390139,5965.213902180899
61463382,5870.275706296464,4276.8936701272
61466741,6820.507081975353,4442.675528946474
61490089,5782.496918348064,4470.936547020519
61509466,4938.174202775183,4938.174202775183
61531319,6514.959507181247,6170.170433847311
61556941,5139.707208770671,4065.7473093518383
61561339,6315.158400973593,6315.158400973593
61600040,4745.208115234617,4307.287996760441
61609493,4200.016648695841,4200.016648695841
61654438,5510.410563697177,4091.6511353249816
61681017,4666.670168308604,4527.513361853624
61705495,6496.727834515175,6496.727834515175
61780240,5367.0260894869925,4305.0135346644365
61808376,5122.572950715551,4475.0280568342005
61839155,5032.83058398571,4345.197680266532
61852475,6341.647434747263,6341.647434747263
61863747,6850.399427760918,6118.551501311244
61880509,5942.853926359924,4649.477209396916
61882966,5088.174131294789,3981.6711159511196
61898578,4305.8906036153,4193.699314063493
61905432,4200.000751886208,4100.574366389063
61913990,4200.008370256767,4200.008370256767
61915578,6655.968559249017,6033.063963032736
61921266,6465.95869146195,6086.721879891014
61923321,4476.445181376104,4476.445181376104
61943560,4746.724343311978,4537.454849655294
61945475,5300.177223237428,4266.534449235099
61961869,5799.544286905746,5799.544286905746
61982225,4717.254284269255,4479.026477648179
61988990,6999.994638142622,4860.472168502799
61991000,6032.283359871379,4597.14761532612
62017825,4200.308631359275,4200.308631359275
62026434,5670.2252448977015,5429.217263101254
62028423,6063.909676716573,4931.167926944724
62049746,4638.467584948786,4286.4875033350145
62069635,6366.546305366889,6002.080191253513
62072462,5280.786101214905,4218.178277158708
62075786,5485.071355290443,5301.35527881913
62090804,5008.977568016559,4606.849106838399
62094896,6530.810950303025,6530.810950303025
62110693,4892.948627272011,4340.024582154731
62119957,4200.098035671579,4200.098035671579
62131308,5795.840052279817,4292.034969080412
62144420,4200.000445337124,4200.000445337124
62162719,5949.993744466537,5468.035757797263
62213833,6339.272118481562,4131.294751199795
62216108,4200.128179116683,4200.128179116683
62217220,5360.91928999706,4459.037892313527
62224971,5428.147335165481,4468.298774414085
62235425,5356.03558843007,5103.024154271974
62314652,5605.824888007892,4362.920911181819
62356810,5136.960502163668,4185.287454784291
62392566,6120.257875396441,5790.2166363129745
62401272,5086.351437271853,4427.131047103281
62411111,5365.473880309646,3961.602105033572
62414660,5734.308100376619,5516.142682197079
62418546,4971.751904406152,4479.536625731805
62624003,4859.016043744682,4301.242338305082
62678094,6644.234870599943,4603.29335990224
62701514,6029.007350328217,4021.328287255912
62708898,4783.04255675337,4568.607083606114
62781394,5004.558274591255,4936.623494516389
62831201,6095.465140356686,6095.465140356686
62867621,5618.058593289442,4859.524230201134
62894173,5648.300184769652,4681.215075426721
63035586,5776.816481001418,5273.593387162265
63037097,6743.602570017791,6673.408636173333
63240772,5542.53495741898,4402.489642588388
63242901,5732.278064909135,5547.457280564305
63752956,5846.065484514308,5219.796829597021
63905217,4200.136938192852,4200.136938192852
64671293,5199.185168941239,4499.122678546836
64718374,6075.563883928948,5630.179705255755
64779497,4200.202511943503,4157.56699187293
65191728,5041.705468060385,4894.567694405579
65887760,4969.874619546049,4294.967459501156
65919254,6506.058713598206,6506.058713598206
65992492,6360.154187779893,6360.154187779893
66327592,4569.647555199929,4352.482897890637
66686247,4200.388110766125,4200.388110766125
66940660,6352.276365846451,6352.276365846451
66950417,5840.561793633168,4596.386141553522
67129067,5903.457889860396,5511.801178617825
67133968,6971.520846878022,6055.945921327434
67139476,6154.042018123889,6154.042018123889
67153306,6361.2872235823,5852.971782466302
67238919,6415.760225110497,5525.948596184549
67391221,5109.291589481156,4582.948970711706
67419419,5739.673866394239,4420.570407737893
67424851,6359.503243527151,6152.161931011495
67462134,5625.822024782008,5009.830814165259
67464639,5122.919170037362,5122.919170037362
67576309,4801.440652203468,4272.472322476461
67656671,5920.092049876309,4397.800296567583
67701772,6275.981269851077,5316.233138351793
67761843,5411.776002658668,4682.202479956656
67792820,6457.88413066179,6457.88413066179
67838453,5499.557600802266,4354.5709158411255
67926229,5952.66648083872,5942.697879716438
67952603,5765.304593246923,5175.157054405461
68440266,5524.302603313556,3932.2497125278073
68458076,5868.047950784428,4009.0415270968374
68604815,5541.135365999178,3971.542141546722
68622256,5199.315028760208,5090.310333413044
68649886,5411.312985648681,5306.306944515115
68708034,4546.287919251503,4143.340808524721
68785169,5191.358209028372,4911.765015543707
68824512,6625.566385522876,6625.566385522876
68938311,4363.213711473136,4363.213711473136
68943974,6324.287505787187,6080.3418717671
68968829,6334.063440730629,6334.063440730629
68972187,4718.934600184246,4718.934600184246
69003409,6713.7041755769815,4222.040501714336
69006817,4850.133592352053,4701.648927956472
69053285,6331.392686915664,6331.392686915664
69060462,4909.715282526766,4909.715282526766
69098181,5954.236695587505,4206.362743137621
69102305,5750.16707773976,4808.830546651003
69162270,4996.60014574809,4763.411021960362
69190980,6533.140706669947,6533.140706669947
69417981,5828.935115282764,5828.935115282764
69522680,5473.806272238325,5473.806272238325
69577500,5551.808071996534,4803.339102358489
69581818,5162.342983295891,5118.68923930657
69799831,4211.800114341306,4128.751350256416
69804558,5139.12140356084,4906.757074374806
69976975,6180.872115449864,4991.55077937132
70048117,5592.928060330496,4150.150829990192
70049830,5854.895916141059,5787.039539929269
70073057,5283.279534477072,4108.677813426245
70080130,5019.458355703921,4884.936742546823
70110337,6098.947094243796,5030.927125075257
70117513,5980.956961327814,4730.45163436078
70147060,5819.832592025094,4350.679998861745
70149175,4982.293785403588,4528.473527363147
70162148,6113.819244973318,5939.105852444619
70171957,5834.896955956891,3930.418321945872
70284516,4200.089788284538,4142.838563381007
70304251,4396.536180548873,4005.363580687887
70318899,4803.524259794132,4381.409132266187
70331263,5417.717590559533,4187.742389247833
70356021,6436.4578076989255,6436.4578076989255
70358915,5488.110249405811,5172.024787369332
70366354,6015.523316542231,4034.7053106729904
70371034,5326.871633595707,4448.955320476421
70378965,6733.810455955138,6128.522844679144
70383457,4683.858441927692,4557.504200143584
70388439,5079.688465309955,5079.688465309955
70402482,4565.599413626692,4400.016174247559
70507193,4538.800437611707,4148.843269798469
70508679,5168.6511519138985,4295.620086567259
70524579,5647.412156530457,4064.1057199497805
70533120,5364.376642858229,5364.376642858229
70536090,5017.990016886499,4257.797512733562
70608941,5566.554593996484,5037.119898618592
70611156,6092.5550304566,5728.802648808349
70653309,5933.012786314885,5063.143980168407
70656086,5916.598830737388,4874.177778110657
70656941,5733.226635675916,3972.6525523573832
70693907,4200.000064286505,4200.000064286505
70697006,5773.832758989855,5585.914640189149
70717659,5268.963707269975,4567.076815239069
70724737,6147.109515659986,5316.34236300466
70756887,6641.414238873512,6202.775172663429
70769566,5803.845656973445,4373.507417711842
70792229,5877.648542925854,4201.8388994411
70874957,6735.43053700766,6735.43053700766
70877354,5628.954887009447,4861.070978177341
70897043,6305.578213353298,5456.5673881250705
70988045,6852.616480405435,6852.616480405435
71024862,4989.840008439942,4973.669793753607
71028059,6042.505518325005,5749.234179356679
71040723,5823.076807155619,4860.771943959345
71115486,6597.326023086027,5716.291995042153
71140267,6999.337603835303,4303.871079260391
71337698,4200.0073507069965,4200.0073507069965
71344065,5027.2226707906175,4469.371536846959
71516681,5781.535353286703,4928.367520471344
71558631,4507.062322067707,4401.263476523582
71563479,5232.018408802692,4938.491401580111
71587434,6314.983613612983,5492.190371204345
71635523,6923.205370450778,6471.73388612032
71726252,5386.994746325444,4569.575943201661
71753457,5836.279114349849,4948.002153291346
72017501,4942.93104203152,4393.299812229019
72904581,4986.504520237655,4986.504520237655
73386873,6251.157956844102,3870.807175143281
73483700,4200.321053636157,4200.321053636157
73487720,5165.722231162843,4828.647492479089
73490011,4200.048762305169,4200.048762305169
73490573,4780.549478666017,4473.639475941651
73492827,5320.110271151666,4834.769331848776
73494809,4698.86479032313,4698.86479032313
73510826,5634.011583165647,3901.9054247454324
73739789,5425.218937052762,4152.551010111409
73907748,6131.515962042862,4570.538399184096
73959867,5964.441355276988,4061.8921824567146
74329380,6662.113935339825,6655.43165596162
74337738,5032.48061898393,4819.395796982334
74399793,6317.754509780246,4176.251450247783
74749790,4200.056423453853,4200.056423453853
74914402,5118.357819761885,4791.323912767249
74991364,5951.751948951391,3984.952516225814
75036923,6924.460854806259,6618.922804576814
75043735,5106.079277312074,4456.614765914929
75056217,5600.518512388056,5505.382377855708
75086655,5891.25918856978,4149.221795872505
75113115,4200.241253798325,4122.328106982297
75256178,5327.200855408873,5006.388285696398
75687966,6659.976110670937,6633.772185497216
75693422,4523.279874340817,4474.680850170573
75753925,6659.286718400094,6597.089380798771
75789415,4923.664056764381,4923.664056764381
75789912,6243.985110289911,6243.985110289911
75790420,5145.745708516492,5145.745708516492
75808389,4872.458525322133,4629.2489815195695
75826398,6027.070511604907,5628.783806985459
75836353,4374.2112076761205,4374.2112076761205
75838605,5166.369112090679,4816.250906950604
75839019,4241.64629117286,4241.64629117286
75840624,6482.511344484746,6482.511344484746
75845281,5006.618256249063,5006.618256249063
75857650,4200.003613890292,3963.4989998036667
75878742,6402.142576142894,5539.8012961965505
75880902,4777.133659142567,4082.065299348716
75883080,6112.017672995442,4452.4716527428045
75891948,6174.665800451135,6056.707929473206
75992788,4200.699015645078,4200.699015645078
76011780,5346.3459688896655,4170.2401726714115
76053070,5666.016165202421,4440.114921789999
76060579,4651.47505718633,4434.134137587489
76076720,6169.839555011023,5029.336735215173
76125256,5573.358318154097,4747.062740333833
76314993,5067.478224863685,4430.871530257674
76345460,4200.064357654658,3948.2144753346524
76351776,4413.368714581257,4123.989064156466
76352603,5647.509041972511,4513.702578738283
76357815,5288.740206837319,4749.587769296859
76451213,4200.041910875311,4145.851362143381
76473491,5605.970983618876,5476.019721917696
76478017,5235.627588069713,5235.627588069713
76585665,5076.599686674926,5076.599686674926
76599474,4200.1411022102375,4200.1411022102375
76608527,4657.919939892417,4657.919939892417
76765595,4949.362646983079,4822.399001776853
76921190,4200.000279834441,4200.000279834441
76947934,5557.933421376655,4738.135249623464
77377283,5157.323858234734,5157.323858234734
77820111,4741.798046718064,4680.620454886066
78500353,5680.04833981507,4294.105811022979
78530322,4531.030221212116,4311.261947690268
78704333,6012.337010089666,5664.138032766051
78722615,5567.3544443151895,4707.960599624022
78726410,6020.916243892018,5820.194883386018
78759812,5540.6423997219445,4265.6025336537405
78767065,5376.512869549674,4694.478995190882
78780609,5371.564170943161,4744.524175380779
78824545,5329.179662508264,4203.290940276271
78908067,4846.793923341579,4269.268977490381
78998347,5291.493273239346,4809.267271790428
79025383,5571.600088763513,4798.798886941246
79075600,5256.849787977987,5001.787536238666
79112519,5646.545686909065,5608.000111271717
79227432,5411.352673358787,4583.285659978972
79246616,4681.404905528646,4434.4071975441575
79266326,4817.597514577979,4439.142349063591
79479375,6334.782251311574,6062.990864492019
79506434,6525.019711281565,6286.323366630206
79570537,5581.717465655303,5581.717465655303
79694188,5986.273265800055,5801.679386435868
79745112,4269.541168776097,4171.9563808081475
79792040,4519.50313042174,4484.572626836705
79841270,4802.037405415373,4328.396049191073
79847139,6414.39968917745,6023.083850848742
79866029,5055.165914744239,4562.098119736307
79926145,5250.115438511727,4448.326487490453
79940788,4952.238906314619,4463.140445955196
79953835,5467.715042627833,3978.892205548307
79955889,5343.2666990085,5049.45711634007
79973941,4200.885771397085,4200.885771397085
79979101,4200.789943443648,4085.989104888196
79988197,5938.962496824602,4692.559287301361
79997665,4902.287179534581,4527.382383305244
80004482,6179.603825708904,5466.007822129334
80024801,4896.572266873382,4233.469509838086
80030005,4475.349682690363,4370.368164531128
80071135,4200.149868978871,3965.9219219012175
80099120,5849.260236008203,5849.260236008203
80129910,5821.095598955307,4134.930023609238
80137470,5035.017189583624,5035.017189583624
80227499,5410.874551555644,4701.888707506398
80235019,5804.70884006691,4797.30611795006
80267199,5965.391460075805,3890.292789672416
80286320,6710.647865102584,6216.344568839042
80336166,5327.408100470743,4066.7270943690005
80363111,5511.233852791984,4899.761002691849
80429414,4200.298127327957,4089.0119874135353
80474059,6285.627139164905,6285.627139164905
80484628,5718.431666060321,4414.426357428711
80549145,4242.536386026791,4134.981279146146
80551715,4206.303685410059,4123.334747941389
80586718,5384.022181177206,4261.037166318955
80603187,5245.461893469035,4396.723182175093
80645874,4948.165573807454,4948.165573807454
80721642,6440.587866651124,6035.972079547367
80729833,5800.53534516149,4835.650979025601
80748639,5722.091125285779,4262.4271666939485
80753505,5002.944101552967,4181.504220236479
80849380,5561.300241125669,5356.8944751379795
80882555,5828.354564596799,5565.433155161182
80887144,6423.198628794007,6423.198628794007
83499331,6952.921869055441,5405.184932319953
83645243,6240.669841928857,5538.883670129296
84735649,5420.455168668957,3961.7192379797802
85106669,6997.739404568085,6997.739404568085
85126135,6414.187148143964,6414.187148143964
85810629,5575.471491740103,4683.630480440435
85901055,5762.9710344170735,4054.1698712856555
85911355,6487.4877583972,4899.440499159844
86195864,6037.6437309945,5469.115688187158
86394790,5002.654512154611,4513.657857762087
86636753,6654.16931047827,5907.244240435301
86700789,6002.147052380099,5975.475333227758
86776050,4763.28885131386,4763.28885131386
86849648,4448.806257201137,4228.118998533459
87362978,5575.105311721213,5296.658232671638
87386173,6992.871967106647,6992.871967106647
87430483,6948.81246353412,6676.014046283911
87498327,5874.122778362767,4590.183568137204
87516609,5512.053128136441,4093.896590172392
87705859,4977.324189464273,4445.9647837412085
87829608,5337.439796699024,5005.570876658082
87874775,5220.13771973913,4834.905217578051
87975482,5217.630396814837,5217.630396814837
88394554,5336.937625615839,4718.576915422729
88625014,4200.0523425406245,4200.0523425406245
88629181,5039.474274851465,4410.786998079183
88782963,6416.270101255772,6416.270101255772
88850838,6473.10104047369,5683.090877834909
89121905,5475.769974711924,4672.44971631622
89171398,5575.866451791898,5039.442902689068
89230433,5575.57288809719,3957.343588879066
89324946,4206.528630367948,4125.7417248575
89599606,5961.795161707824,5713.1494193491035
89678608,4512.701855605998,4443.830486773683
89846666,5612.379513737021,4570.545092994729
90032418,5801.122371641195,4630.195045996978
90126007,5015.929435377567,4929.4159254156
90332334,5370.229513770342,4427.431235637734
90419373,5546.643840699952,5208.3804868530315
90649976,4602.368171013398,4501.4994189678455
90963285,5322.183150665555,4821.78113809711
90998277,5127.249936512398,4183.260013300642
91479319,6084.326327791441,4324.545625739296
91548657,4200.315802932318,4200.315802932318
91674182,4200.918040134755,3952.7799410515577
91719649,6047.7894946986025,5856.363135037931
91727839,4586.7309319219885,4586.7309319219885
91782957,5644.652674319382,4640.026740619326
91788626,5785.189206925418,4627.215462482725
92156294,5282.939371822866,4137.832619956456
92527109,6042.43858006223,4594.834206446679
92544318,4200.113999207791,4200.113999207791
92917906,6113.337612447885,5927.77272647568
94164230,5116.485286740156,4235.021524405179
94663741,6590.457573471638,6590.457573471638
94879826,6013.293233580003,4835.059511349681
95111801,5654.638425910107,4546.129380719459
95811650,5547.246194897612,5547.246194897612
95829897,5917.519878354863,4402.962810501965
96038983,4895.9713991072895,4196.949764149143
96078448,6530.856821284335,6530.856821284335
96112863,4770.356537265187,4542.061264918357
96588184,5049.855500600244,4356.9189979487055
96682526,5308.851281780871,5308.851281780871
97974414,4373.54719799301,4230.66052656268
98316177,5341.222847198914,4071.8710947135737
98341902,4638.094247656217,4294.8849887272745
98357160,6232.02146189564,4537.082223682549
98377379,6197.367210545724,5483.679663280617
98391145,5483.3891608164,4179.750094128089
99030153,5514.27073252107,4732.5583194203555
99855195,6309.868301464218,6302.6672927407035
101187813,4511.386062862513,4392.469020890085
102249908,4207.879864423166,4207.879864423166
104405477,6912.330669130583,6912.330669130583
104426582,4620.935393096706,4308.959770454559
105438338,5598.154069144103,4697.047854880724
106841124,6482.3711253903775,6482.3711253903775
107065944,5525.104646042951,4061.2047627809707
109042016,6529.223823826573,4547.145567134529
109054674,4491.641646635191,4377.197032187287
109062831,5391.55520398826,4810.96803137037
110542870,6158.7486051327305,5842.766486300098
110549129,4641.09807088286,4617.616580286999
111241956,5699.684542788648,5354.186899171752
111434297,5568.379853274954,4228.993198825685
111456710,5299.973729908518,4527.225171448372
111583008,4279.937857244601,4236.903606925923
111638190,5221.918674121072,4122.646498034294
113062108,4867.3960070779085,4096.09615649047
113819723,6992.431536866545,6062.535583262154
114131042,5866.313524504893,5557.291612886947
114196166,4913.26408982793,3988.37584122772
114880228,4945.015017809575,4591.412981044553
114987861,6855.496350999201,4569.161535489555
114992275,6452.913204178497,6201.68407920929
115005697,6541.904685512662,6541.904685512662
115008847,4589.135752969568,4566.679349060267
115033337,5688.885220740547,4213.091252243914
115042658,4876.413535976518,4056.289323611454
115044694,4734.043877744103,4542.355124310589
115047638,5402.3838711953695,5402.3838711953695
115051674,5555.660217257274,4517.627704286138
115060173,5028.573338319732,4232.8084118480565
115164222,4331.993448692988,4331.993448692988
115228963,6321.152880606008,6321.152880606008
115280202,6121.896326056018,5895.817708270299
115327017,4346.650887860226,4189.56849341282
115411133,4688.532465372608,4688.532465372608
115422316,4417.0074477748085,4300.753581902844
115425185,6167.955293879051,4085.90327788688
115492286,4342.648810992494,4342.648810992494
115505945,6485.105010646203,5124.361674591181
115569110,5813.306616531482,4549.82945743333
115590781,6594.810796725058,6594.810796725058
115592961,5767.853359536062,3919.6129061030942
115596615,5873.912580207541,5532.067297919642
115689189,4480.260345742964,4262.946060307842
115814596,4338.724641359116,4338.724641359116
116011138,5167.997925879011,5167.997925879011
116011571,5203.764740983556,4912.373550533521
116017265,6140.805836336645,5914.307703943688
116074833,5433.614431580788,4317.268896732293
116240962,6387.427978230175,6387.427978230175
116348605,4200.037678063196,4092.7636960304335
116438942,6515.675729498943,5859.478118465719
116481696,5057.623070077932,4453.809157683308
116496331,5660.43558182175,4626.615661012731
116540230,5996.33846001284,5557.4607278212525
116882746,5095.8359603546905,4868.0667199647405
116885450,5877.198831990772,3928.76988601019
117080616,5170.913628199134,4214.210226637047
117089022,5289.907011493207,5289.907011493207
125404506,4548.774145721271,4548.774145721271
125882416,4244.484607550735,4244.484607550735
125924681,5160.263886960539,4838.035196527669
125946698,6239.5868675154015,5924.190728051297
125987354,4200.004720134466,4170.842405437186
126016670,5554.005444297633,4463.573787001903
126023005,5911.463581114816,4889.879187366016
126072589,6294.709823178024,6294.709823178024
129057440,4661.131142111284,4661.131142111284
54386765,4968.890468899976,4712.380163573571
54422124,4710.908853807374,4531.477703880365
54470424,4200.031444061673,4137.579347423204
54516065,5712.514288410647,4162.602407615463
54563143,5144.139947849238,4287.282491256811
54611402,5655.741814289391,4646.377137899382
54648426,6320.966249535932,6320.966249535932
54680880,5513.313930989675,4036.4681752241377
54787579,5706.831500739029,4196.581168167093
54825892,4200.0000007572735,4130.166291242261
54855632,5484.609698234063,5484.609698234063
54877726,6075.270724306384,6075.270724306384
54940008,5240.0243470606,4596.731622294008
55011460,4526.48492356524,4378.219557866095
55056074,4946.133601059817,4129.517813593826
55065787,5828.428904848782,5076.602138190006
55276624,5046.855776922519,4761.67709384846
55487361,6008.85898355788,3947.78565134846
55503853,5840.047570669069,5430.415362945893
55604981,6996.399783094848,4193.275473223297
55659543,4200.10455958926,4126.653768772996
55750379,4786.784213921995,4786.784213921995
55762754,6999.6100594712725,6710.797008036688
55784107,4200.01595397207,4200.01595397207
55842951,6453.377481256226,6453.377481256226
55853375,5992.358792633132,4076.6011354546586
55896565,5014.002979588358,4516.115361992669
55919828,4709.237315420073,4636.960719154005
55920603,5643.9150567448005,5414.3868298765
55921531,4250.443845497252,4250.443845497252
55937083,4960.588182675428,4211.372337600313
55961024,4989.243866339507,4006.4928011620136
56050067,5771.283490315268,4711.935599853276
56200541,5723.329081462264,5723.329081462264
56214423,4645.394254310624,4486.347141829316
56245047,4761.928125007095,4457.513105335357
56254494,6923.6583657307365,6532.916507377851
56328317,4200.206949145054,4200.206949145054
56408637,5315.584382515496,4162.16328121881
56418092,6202.166463719774,5402.84562590189
56426506,5942.9945369029965,5596.597576476483
56433545,5314.039174134208,4209.722546724236
56439262,5969.435931591172,4579.728547355422
56456462,5574.668420892242,4726.132067129069
56474393,5545.187688362111,5110.264241790924
56488125,4400.223824916428,4278.372401783494
56504052,5968.123382485716,4406.525592403168
56563341,6374.248606510674,6048.00492105315
56572419,6180.073941902178,5691.345501668936
56581192,5006.139482428835,4175.485978208586
56589243,6798.896636622169,6798.896636622169
56594667,5458.741610582073,4293.770574700196
56650577,5889.008133550578,3912.7579207999706
56654991,4925.594719529661,4273.198391985148
56679576,6524.361833142265,6524.361833142265
56756087,5158.483391980044,4863.914644878098
56842846,6756.108300483752,6756.108300483752
56845615,4945.952817896569,4544.841880766328
56911049,5777.299082872984,5208.888885566037
56925607,6525.1130449501015,5400.787680963287
56970040,4201.749544915887,4122.225395332426
56972847,5337.453349336698,4741.010313531606
56981607,4862.129042863665,4104.321268625114
56984812,6498.997020029704,6498.997020029704
56996328,5549.748015421397,4996.163577977623
56997855,5471.31384106699,4894.808979358223
57010223,6640.030972188431,5182.015939224803
57065567,5457.288727676285,4244.12299946985
57078203,4680.481628295549,4519.6714878418425
57081756,4538.581229352446,4393.241312045314
57094237,5976.774129403587,4120.97005010818
57136216,5938.191701128508,4214.134057224227
57142122,5358.679389680168,4193.846739173195
57208386,5536.592826553171,5212.361460752879
57223229,5128.996133252314,4136.320708893384
57226458,4747.246620181943,4525.758481627677
57245306,6112.02245618768,5484.545433091963
57283519,5716.244873872097,4888.186753363206
57307941,4776.454951674804,4008.742252492165
57389018,4842.712399671169,3988.5570341626985
57462459,5199.1040485534,5199.1040485534
57536266,4529.546108565829,4509.344248552896
57600721,5148.201043660532,4989.7919001759865
57617362,4207.78727743128,4100.146214336109
57792888,5615.030454651608,4662.298332550438
57795928,4200.765616700751,4131.337835660921
57818793,4959.293696316057,4406.369749898623
57832714,4960.882765054728,4622.768698412008
57837401,5982.651230636819,4755.0996332811155
