alpha,rep,twin,sdss_id,K1,n_ep,loglike
0.30,0,0,79958916,19.5810,16,-32.7284;-32.7725;-32.7511;-32.7885;-32.7282;-32.8497;-32.7309;-32.8150;-32.7449;-32.7787;-32.7721;-32.8075;-32.8175;-32.7761;-32.6950;-32.7788;-32.6853;-32.7310;-32.6961;-32.7081;-32.6592;-32.7083;-32.6757;-32.3583;-32.4229;-32.2383;-31.9975;-31.8143;-31.6177;-31.6919;-31.3473;-31.3141;-31.0254;-30.4439;-30.3506;-29.7981
0.30,0,1,79959119,29.9777,16,-676.0696;-676.9098;-672.5795;-674.8604;-672.6608;-673.9845;-676.3500;-671.0716;-674.6936;-669.5875;-669.8770;-663.8245;-666.2783;-645.2336;-639.7871;-642.9688;-628.3209;-611.2324;-587.4656;-586.5548;-500.9686;-481.0625;-481.3876;-363.1846;-398.0137;-276.8878;-265.9305;-154.7641;-275.5069;-146.5328;-99.7547;-150.5017;-170.4513;-263.6573;-143.2987;-89.2197
0.30,0,0,79959250,25.8415,16,-24.3202;-24.3557;-24.2733;-24.2994;-24.3612;-24.2572;-24.2970;-24.3038;-24.3340;-24.3321;-24.2802;-24.2079;-24.3380;-24.3350;-24.3325;-24.3077;-24.3222;-24.3781;-24.4415;-24.2360;-24.3899;-24.3075;-24.3695;-24.3450;-24.2381;-24.2295;-24.3419;-24.3231;-24.3745;-24.2658;-24.2426;-24.1601;-24.0262;-23.8323;-23.6562;-23.3629
0.30,0,0,79963679,26.6843,8,-32.8574;-28.7083;-31.4727;-33.1224;-32.0475;-32.8031;-34.3935;-31.7502;-33.4464;-33.0001;-28.8677;-32.8642;-31.5314;-36.1664;-28.7055;-29.1219;-32.0642;-25.9204;-30.7962;-30.4437;-35.2090;-32.0729;-31.9111;-29.4625;-30.2607;-34.2262;-40.3264;-36.7025;-28.8455;-33.4351;-39.3443;-37.9694;-28.3318;-39.0031;-39.7960;-36.1138
0.30,0,0,79989103,40.9477,9,-24.5451;-24.9601;-24.0974;-24.0548;-25.1956;-24.6092;-24.9083;-24.1677;-24.2705;-24.5830;-24.1248;-23.8912;-24.7003;-23.7282;-24.4540;-24.9107;-24.6540;-24.3689;-24.4182;-24.7681;-24.6029;-25.2959;-25.4100;-24.6028;-25.0873;-25.2941;-25.2011;-25.5315;-23.9870;-25.4869;-24.0293;-24.5976;-23.3693;-24.1067;-23.1687;-23.5033
0.30,0,0,80022766,15.5651,8,-29.1641;-26.5906;-26.5497;-25.4707;-32.2277;-25.4473;-33.5232;-26.1725;-37.8944;-26.0536;-31.0640;-32.4182;-31.3996;-31.6883;-26.4167;-28.2801;-30.5328;-30.4064;-32.1584;-33.6740;-40.4215;-35.9823;-38.8934;-37.3310;-36.8788;-35.6621;-33.7576;-38.8628;-37.4647;-31.4140;-30.0271;-36.8720;-41.2064;-32.7884;-47.1827;-39.7224
0.30,0,1,80101341,49.9500,8,-21.0903;-21.0961;-21.0330;-21.9120;-21.6349;-21.5176;-21.2648;-20.9895;-21.3248;-21.6803;-21.3288;-21.1657;-21.1004;-21.0344;-21.1861;-21.3123;-20.8573;-21.0393;-21.3694;-21.1003;-21.2670;-20.9646;-20.4378;-21.1657;-21.1215;-20.1451;-20.8775;-20.4888;-20.4131;-20.1978;-20.2261;-19.8447;-19.7274;-19.4000;-19.4511;-18.9506
0.30,0,0,80187749,55.5952,8,-19.0243;-18.9254;-18.7220;-18.8147;-19.0443;-18.7376;-18.7836;-18.8015;-19.0512;-19.1192;-18.9719;-19.0353;-18.7338;-18.7205;-18.8572;-18.7179;-18.6659;-18.7935;-18.7998;-18.7158;-18.8022;-18.7426;-18.7310;-18.4857;-18.6845;-18.5866;-18.5660;-18.4109;-18.4321;-18.3112;-18.3540;-18.0508;-17.9148;-17.7775;-17.8287;-17.2469
0.30,0,0,80216962,31.9678,16,-375.7000;-368.5784;-385.5305;-375.5303;-395.4670;-385.0743;-394.7341;-368.9556;-381.4808;-364.6236;-377.5450;-375.8236;-359.5489;-360.2334;-357.2580;-362.9619;-374.1420;-297.5480;-305.3286;-250.9039;-159.2892;-210.1657;-250.5427;-128.8301;-212.2600;-192.3404;-229.2060;-178.7291;-182.2744;-216.5589;-200.7587;-181.5009;-198.3700;-232.6865;-164.4897;-185.7246
0.30,0,1,80330874,30.6553,9,-58.9853;-50.6207;-56.6312;-96.7737;-109.9213;-96.3420;-118.2788;-104.2040;-57.9196;-105.2504;-99.2972;-130.3273;-55.8371;-91.9437;-125.6117;-108.7435;-100.1378;-112.5164;-95.5272;-56.4452;-45.1487;-104.0106;-113.6898;-108.3617;-90.8371;-103.3261;-109.8587;-81.4598;-34.7743;-29.3992;-96.3658;-92.4153;-76.2979;-64.7909;-106.2516;-113.3486
0.30,0,1,80360494,14.5558,12,-61.7763;-57.6108;-59.5951;-61.3840;-57.0937;-58.9584;-58.2285;-57.9059;-60.8555;-58.8374;-62.1973;-58.3971;-58.7181;-60.3682;-62.6823;-57.8020;-63.0071;-50.5318;-47.0087;-45.9406;-43.1486;-38.5661;-33.5853;-39.1210;-36.9499;-41.1899;-39.8972;-40.5927;-42.7119;-42.5333;-48.7957;-50.2873;-42.8916;-45.7635;-43.3642;-46.4054
0.30,0,0,80360883,33.5393,16,-40.0259;-38.3013;-38.6021;-38.4488;-38.4888;-39.4621;-40.5099;-37.9000;-39.0290;-41.0251;-42.0729;-38.9969;-40.4044;-38.8526;-41.1040;-41.5014;-38.7272;-38.2884;-41.8257;-40.5361;-42.8704;-40.4108;-42.6618;-40.5109;-38.3777;-41.1384;-41.6380;-40.7606;-40.6537;-39.6074;-42.0047;-42.3088;-37.3769;-40.9398;-40.9343;-38.8554
0.30,0,0,80362042,19.5704,16,-38.9026;-39.0586;-38.5110;-38.9794;-38.6166;-38.5150;-39.5877;-38.2432;-38.7995;-38.4206;-39.6313;-39.4997;-41.8950;-41.4278;-47.5320;-41.5921;-48.3458;-50.8931;-54.5151;-52.9713;-49.5798;-61.5484;-71.4209;-68.0480;-67.5828;-49.7194;-84.7890;-81.5775;-54.3163;-74.0937;-71.8041;-96.5753;-75.1055;-84.5774;-133.7588;-91.4992
0.30,0,0,80549244,52.4367,10,-55.4136;-55.0455;-51.6958;-42.5093;-56.9778;-50.3292;-52.0792;-49.6401;-40.3148;-55.2530;-55.9655;-42.9480;-50.6242;-52.8281;-54.3534;-43.9187;-49.7588;-43.3512;-66.0947;-34.5362;-31.1191;-32.3330;-31.6745;-34.0372;-34.5229;-45.3506;-35.8538;-42.6500;-45.1806;-51.9369;-46.0093;-38.7714;-38.1116;-63.2658;-49.9056;-69.6517
0.30,0,0,80551096,27.4900,9,-31.5055;-30.3328;-29.7189;-45.3654;-41.0939;-27.5298;-28.8812;-27.9034;-27.3516;-44.2576;-36.7056;-29.3089;-28.7688;-31.6755;-52.1400;-26.5347;-36.8493;-38.1614;-26.6557;-30.2590;-38.7607;-35.1771;-46.4153;-47.5146;-54.9044;-36.8026;-38.8976;-41.8872;-41.8556;-53.6556;-48.9372;-44.1913;-55.2720;-57.7631;-61.0407;-41.0624
0.30,0,0,80551369,13.4709,9,-93.5562;-108.2905;-83.1062;-98.8881;-76.3416;-89.7484;-97.0053;-112.7093;-103.4653;-81.6430;-106.8199;-90.5289;-108.5888;-111.8365;-91.7893;-104.3798;-104.5800;-114.7625;-93.0254;-94.6613;-79.5150;-93.1225;-48.2518;-66.1479;-92.3185;-78.8396;-62.3107;-75.7817;-78.1665;-76.3174;-58.9980;-59.4751;-76.7388;-36.5167;-61.9903;-80.6242
0.30,0,0,80602722,15.5014,10,-30.4606;-29.7317;-30.5091;-29.5112;-29.9978;-30.0273;-29.0664;-30.1491;-30.4959;-30.3101;-31.0365;-28.8880;-30.5227;-29.5650;-30.4381;-29.8143;-29.6494;-29.9257;-29.7916;-29.5991;-29.8698;-29.0538;-29.1595;-29.1880;-28.9169;-28.9922;-28.6536;-28.6768;-28.8021;-27.6904;-27.5363;-28.1856;-27.9310;-27.4543;-27.5960;-27.3871
0.30,0,0,80613824,40.2865,16,-1775.7539;-1768.9915;-1763.9849;-1771.3900;-1771.1162;-1760.4183;-1772.7328;-1774.7433;-1758.3396;-1749.3810;-1768.9442;-1743.8257;-1733.2596;-1709.3464;-1698.7231;-1686.3078;-1607.3298;-1483.4684;-1416.2094;-1349.3627;-1266.9090;-1110.2506;-982.2974;-855.7404;-781.1359;-738.0865;-662.1146;-411.4772;-338.9507;-260.0634;-167.3786;-140.7010;-145.5441;-88.4382;-87.6201;-64.6289
0.30,0,0,80887459,31.4147,9,-107.1911;-98.6671;-89.3365;-142.8743;-91.7621;-96.8631;-90.1491;-90.7915;-68.7992;-81.0396;-111.2618;-130.0134;-107.2738;-73.2871;-77.8683;-85.7389;-137.0906;-80.7260;-134.8422;-140.7383;-105.7954;-110.0021;-142.0024;-108.9047;-186.8375;-115.5981;-164.8875;-102.4865;-149.8303;-127.0441;-169.8903;-159.5134;-171.6758;-100.0811;-149.9082;-141.4976
0.30,0,0,84484392,28.3478,12,-341.6031;-371.6746;-285.2932;-360.5117;-332.2626;-281.8452;-319.4079;-360.9680;-313.2527;-286.7861;-311.8705;-384.6425;-326.8537;-245.7675;-247.3317;-226.2898;-224.6164;-244.0935;-292.5882;-160.0478;-102.1550;-215.3172;-179.4848;-107.4224;-170.4253;-204.7882;-241.0012;-340.5691;-294.7778;-451.5095;-403.9309;-490.9200;-459.4606;-497.3036;-513.9284;-485.7533
0.30,0,1,84758451,27.7815,12,-68.1001;-67.2141;-80.5616;-70.0167;-64.8691;-118.1231;-68.4095;-98.8119;-91.4378;-73.2504;-75.0207;-66.9207;-88.8017;-100.2657;-76.3128;-56.4727;-95.2277;-76.2268;-118.8644;-61.8454;-102.3477;-94.8337;-116.6846;-99.6212;-110.0984;-136.0090;-127.8958;-103.9879;-137.0953;-114.8325;-107.5894;-96.5919;-147.1265;-102.7351;-86.6312;-117.1291
0.30,0,0,85534790,25.9522,14,-272.5571;-297.1197;-317.1581;-336.2877;-268.8512;-300.2692;-278.0700;-320.9529;-255.0868;-277.1393;-300.7158;-304.6897;-271.5360;-284.3431;-273.6109;-291.6585;-308.8606;-288.1475;-286.8152;-350.6658;-283.6395;-364.2842;-258.4053;-330.6142;-257.2426;-331.2653;-316.5507;-301.3082;-307.0280;-326.8741;-363.3425;-356.1756;-366.7882;-377.9263;-358.1182;-408.9121
0.30,0,1,87203116,33.2357,9,-161.4216;-165.8160;-161.7499;-177.4410;-170.6277;-196.7191;-178.6017;-181.5422;-186.3389;-187.2732;-186.5118;-179.9999;-196.3207;-171.1912;-136.5332;-163.6630;-112.2025;-108.0482;-115.1406;-119.4194;-111.0547;-91.7548;-64.2778;-45.3390;-70.9880;-74.9927;-54.0539;-31.4510;-53.0806;-96.1236;-79.2794;-66.0322;-127.7200;-125.6048;-119.6671;-97.1245
0.30,0,1,87210454,19.4928,9,-27.4939;-28.3463;-27.6217;-27.9507;-27.8656;-27.5967;-29.0576;-28.5071;-29.0057;-27.5213;-28.1747;-29.0370;-27.3056;-26.9600;-26.8237;-26.2189;-26.6379;-27.4155;-28.4773;-27.7684;-27.5069;-28.9001;-31.0785;-29.8668;-30.7890;-27.6323;-30.7654;-29.1403;-33.2185;-31.8060;-32.8591;-29.6655;-35.6277;-31.6732;-33.2034;-31.5160
0.30,0,1,87383698,20.1529,16,-199.9025;-201.2482;-201.4068;-202.1102;-200.9673;-198.8552;-201.8024;-205.4785;-200.7460;-199.8001;-201.4812;-196.6189;-202.9253;-202.2437;-196.7663;-190.4878;-171.7501;-148.3668;-114.3307;-96.5401;-98.0585;-78.8483;-64.1625;-54.2803;-45.7724;-54.8883;-61.6079;-65.8485;-63.5984;-77.3828;-70.6341;-75.8883;-75.9434;-70.0907;-86.6556;-91.8863
0.30,0,0,87864227,28.6914,8,-84.0687;-82.1443;-88.2442;-56.9608;-78.3454;-65.0812;-97.6125;-97.6259;-89.7277;-89.1081;-87.7074;-65.2039;-65.9844;-88.4169;-60.1551;-77.3876;-66.7362;-84.4489;-58.2296;-60.0710;-56.7047;-62.0273;-66.6590;-63.5856;-84.5513;-72.8162;-63.9265;-78.1832;-46.3703;-49.4890;-68.9077;-71.1200;-79.1470;-73.0861;-46.0469;-45.6033
0.30,0,0,88211356,29.2306,11,-65.2827;-47.3716;-67.7039;-67.0304;-52.9351;-59.8616;-71.2848;-58.4751;-51.6595;-41.2669;-100.2044;-67.3338;-68.1257;-66.9689;-71.7872;-63.2102;-87.2773;-42.1024;-61.8631;-79.5584;-116.6989;-163.6588;-159.1625;-180.1263;-128.1758;-183.3775;-180.9391;-189.2346;-251.7372;-194.5010;-179.1613;-166.3505;-316.4666;-289.7447;-261.6095;-257.1346
0.30,0,0,88303188,35.1682,12,-202.2614;-167.9582;-161.9321;-194.3535;-196.9179;-197.0179;-209.9022;-169.5895;-178.4349;-177.4083;-190.7314;-182.6476;-184.2488;-173.9264;-196.6104;-165.1897;-175.7133;-104.6288;-125.2292;-143.1766;-158.2174;-130.4224;-157.0453;-126.5401;-155.8776;-150.4004;-188.7563;-167.0983;-213.0739;-158.3292;-99.1683;-122.3561;-197.5175;-143.5435;-219.1588;-201.2464
0.30,0,0,88492002,44.9916,11,-23.2542;-23.1881;-23.1745;-23.3477;-23.1173;-23.0674;-23.2429;-23.3373;-23.4026;-23.2158;-23.1552;-23.2947;-23.1549;-23.1496;-23.1815;-23.2033;-23.1731;-23.0739;-23.2842;-23.0575;-23.1689;-23.2013;-22.9733;-23.1232;-22.7518;-22.7589;-22.6530;-22.5550;-22.6223;-22.6286;-22.3235;-22.2283;-21.8819;-21.8318;-21.6619;-21.2944
0.30,0,1,88907856,14.5542,16,-40.3254;-40.2622;-39.9085;-40.2502;-40.0612;-39.9832;-40.5629;-40.5979;-40.5500;-39.9446;-40.3021;-40.0919;-39.5724;-40.5668;-40.3842;-40.0998;-39.0920;-40.3283;-39.9387;-41.6857;-40.5319;-41.4675;-40.4059;-40.3795;-40.2578;-39.5468;-41.1561;-38.7896;-39.1790;-39.6625;-39.1056;-39.7065;-37.8635;-38.4116;-38.5785;-38.5845
0.30,0,1,88915291,21.9940,16,-85.9483;-85.0415;-80.4563;-85.5455;-81.5557;-82.1099;-81.9357;-82.8684;-87.5118;-86.0229;-89.7995;-82.0978;-79.8733;-85.0874;-88.5002;-98.0544;-84.5261;-87.7464;-78.0935;-70.7340;-66.1355;-77.3204;-69.4944;-62.4846;-62.8023;-70.6025;-49.4095;-59.2575;-50.7697;-79.8093;-66.5813;-65.6666;-58.9236;-71.1272;-75.6250;-93.3460
0.30,0,0,88929215,39.7679,9,-329.7186;-306.2299;-304.4159;-288.3835;-300.9864;-310.1761;-244.0827;-366.3587;-321.1232;-252.8651;-296.8100;-316.7203;-289.8982;-293.4978;-277.6425;-308.9390;-289.7340;-265.3382;-214.6117;-186.5767;-153.0056;-104.8375;-77.4595;-82.7324;-41.0105;-63.5593;-62.6403;-38.4753;-59.4466;-65.9302;-39.7796;-65.5695;-44.7188;-40.7416;-91.1569;-43.2159
0.30,0,0,88987078,19.8952,13,-162.9165;-171.2640;-161.2563;-164.1813;-168.2815;-162.2405;-159.8791;-166.8040;-162.0484;-162.2069;-150.5210;-150.1988;-136.9928;-133.3995;-121.5203;-106.9451;-131.3325;-135.8955;-58.4670;-85.1518;-59.2011;-57.6417;-43.8913;-53.4557;-57.9656;-123.3486;-94.4492;-97.7385;-103.3208;-76.2297;-98.3835;-155.6262;-108.3694;-87.3442;-58.4446;-77.6506
0.30,0,0,90807980,13.4078,9,-28.8361;-29.2284;-29.6185;-29.7766;-28.8849;-30.7070;-29.3562;-30.0290;-28.9279;-30.7647;-30.3033;-27.8885;-30.6736;-28.2937;-29.2628;-29.6931;-32.5034;-29.1077;-29.0566;-28.8671;-28.2749;-27.3839;-31.3928;-27.9262;-29.1110;-27.0493;-32.4295;-30.3474;-27.7815;-30.8705;-28.5861;-33.8245;-30.6774;-31.6201;-27.6367;-33.4549
0.30,0,0,90845035,33.5988,9,-1253.9459;-1227.3407;-1209.0449;-1210.9221;-1201.7814;-1218.8366;-1220.6841;-1224.6687;-1271.3696;-1329.1480;-1182.9913;-1233.6979;-1298.0209;-1227.1018;-1126.8763;-1229.4539;-1115.6497;-1129.5518;-1020.3177;-962.7810;-887.3040;-912.0683;-672.5531;-711.7185;-597.2917;-538.2325;-484.4638;-265.3112;-215.1359;-280.5310;-202.7292;-122.5694;-393.2974;-121.8352;-112.6172;-228.4084
0.30,0,0,90845056,21.8581,9,-37.5511;-35.6413;-38.9246;-36.1045;-40.7181;-40.5467;-43.4578;-40.0154;-44.4480;-39.2429;-35.6562;-36.4672;-38.3952;-38.6430;-37.0837;-33.8599;-34.6050;-25.7209;-25.4914;-28.2270;-28.8861;-29.5037;-33.6210;-30.3235;-31.4839;-37.2101;-37.7871;-37.8282;-39.3800;-32.5292;-44.1655;-39.4735;-41.3832;-43.9228;-41.2987;-43.6516
0.30,0,1,90867093,22.9096,8,-24.5333;-26.7529;-24.0213;-26.3495;-23.9228;-24.8945;-24.8735;-24.6600;-25.6941;-25.0131;-27.5181;-26.4641;-23.5604;-24.2033;-24.6951;-26.0042;-23.0767;-24.6835;-25.7252;-26.2296;-28.8846;-30.8755;-26.7289;-31.2567;-23.2746;-31.7761;-27.3448;-27.8031;-25.8128;-29.3400;-27.0497;-26.4970;-25.7679;-23.5274;-26.1648;-24.4048
0.30,0,0,90873530,21.6263,9,-277.5784;-268.4187;-276.1132;-222.9675;-212.6798;-263.8034;-256.0450;-234.5693;-282.1307;-254.6916;-275.1515;-281.0222;-266.7156;-229.9891;-257.4940;-180.2749;-217.4192;-166.7719;-169.2163;-151.2224;-170.8785;-127.0318;-113.4433;-109.0105;-120.5155;-79.4123;-69.7105;-78.0055;-55.6825;-38.4740;-29.5047;-55.6589;-46.7002;-50.5256;-41.5214;-63.2597
0.30,0,0,91457016,50.3707,14,-141.3669;-162.7515;-157.4256;-149.1641;-142.2070;-160.1351;-158.1822;-156.8214;-149.4060;-142.8350;-139.8628;-159.6694;-160.4253;-144.9819;-154.0736;-150.6224;-135.3125;-154.8562;-121.9136;-152.2836;-161.0901;-154.2939;-92.8382;-120.7512;-136.7680;-137.1934;-90.7531;-121.3369;-86.4579;-117.5154;-120.3335;-154.2571;-157.4138;-126.2063;-125.9475;-174.2153
0.30,0,1,91468839,37.3060,16,-424.8185;-420.1437;-433.3351;-415.0983;-422.9641;-424.8098;-419.9224;-425.8317;-428.3319;-422.4985;-425.1090;-414.0952;-424.3240;-412.3297;-418.5163;-390.2495;-389.9210;-352.0090;-362.7459;-319.3733;-341.4551;-333.2426;-298.2857;-244.3174;-233.5097;-242.6060;-247.5320;-175.4278;-172.7785;-156.6092;-183.0236;-220.5079;-273.5078;-328.4463;-370.5612;-238.4772
0.30,0,0,91533186,19.1474,9,-25.1538;-25.7305;-25.7918;-23.8073;-25.9339;-24.5503;-24.7924;-26.1017;-27.0924;-27.2370;-26.5171;-25.1222;-26.7577;-24.7809;-27.6136;-25.7395;-27.2276;-27.9761;-28.6564;-27.6582;-28.4432;-25.8742;-27.1723;-28.6523;-28.7728;-29.0635;-26.4564;-22.5440;-23.9902;-23.2600;-23.4059;-22.7419;-25.0256;-24.5698;-26.9683;-23.8452
0.30,0,0,91790097,15.8195,9,-45.3822;-46.7358;-45.2983;-45.7577;-47.0429;-50.1297;-46.2666;-46.7266;-47.8134;-45.5257;-52.2092;-47.5487;-41.6863;-42.7100;-40.5486;-39.4392;-39.6989;-39.5244;-41.1869;-25.6261;-27.5667;-40.5516;-61.9209;-52.8789;-55.9772;-61.3400;-59.9698;-62.2174;-51.7869;-46.7713;-67.8903;-51.2134;-52.9759;-56.5501;-57.2589;-60.8444
0.30,0,0,91838625,48.1116,13,-476.1993;-491.4155;-554.9054;-534.0544;-473.1527;-481.1359;-570.0769;-488.1213;-519.9710;-607.3444;-496.7554;-488.9963;-513.9681;-525.7744;-533.6511;-541.0142;-502.8548;-468.1848;-530.5913;-329.7618;-369.8076;-448.6884;-391.7849;-431.9680;-359.5217;-323.0900;-440.6221;-445.5193;-270.1615;-430.5939;-347.4707;-440.7981;-458.0661;-462.6290;-368.1211;-247.8272
0.30,0,0,91975240,20.9305,12,-26.2129;-26.2047;-26.2308;-26.1687;-26.2068;-26.1719;-26.1664;-26.1960;-26.1532;-26.1548;-26.1947;-26.2035;-26.1798;-26.1757;-26.2037;-26.1795;-26.1760;-26.1658;-26.1503;-26.0961;-26.0514;-25.9480;-25.9823;-25.8990;-25.8130;-25.7918;-25.6571;-25.6311;-25.5374;-25.3756;-25.2027;-25.1611;-24.9674;-24.6980;-24.4661;-24.0665
0.30,0,1,92027591,43.5308,16,-345.3448;-363.5605;-363.8710;-337.1071;-348.3400;-350.3963;-341.3996;-345.7216;-351.6722;-357.8723;-303.6968;-278.4399;-348.0845;-225.1129;-213.2785;-223.9605;-163.3341;-226.3182;-61.1667;-152.1083;-168.8845;-193.3326;-352.7120;-359.1803;-414.5292;-390.6901;-308.2013;-319.0638;-465.9145;-283.9034;-435.2051;-489.0486;-348.0864;-506.4677;-437.9673;-486.6638
0.30,0,0,92133897,28.2707,12,-102.9786;-102.2183;-103.4635;-102.8398;-101.5852;-105.3845;-101.6177;-104.2033;-104.9681;-100.1544;-102.3951;-100.3168;-101.2287;-86.4267;-78.7774;-73.0066;-59.7621;-58.5928;-41.9178;-47.7670;-39.7093;-39.6052;-54.4294;-71.3876;-67.1721;-58.9158;-76.0358;-72.7813;-72.9898;-66.1387;-94.0291;-77.5914;-97.3643;-175.8816;-113.6246;-153.9521
0.30,0,0,92134085,14.0116,10,-22.8891;-22.6676;-22.9000;-22.8780;-22.9979;-22.8636;-22.7012;-23.0939;-22.8958;-22.9470;-22.6493;-22.9046;-22.8868;-22.6408;-22.6119;-22.5744;-22.4885;-22.5788;-22.5205;-22.6251;-22.4127;-22.0529;-22.3801;-22.0127;-22.2246;-21.8843;-21.8670;-21.9541;-22.0405;-22.2572;-22.1263;-21.3361;-21.0267;-21.3046;-20.8558;-20.4772
0.30,0,0,92136775,25.9937,12,-28.8073;-28.6977;-28.4625;-28.7021;-28.7190;-28.5989;-28.6730;-28.5430;-28.7685;-28.9621;-28.7292;-28.7442;-28.8519;-28.6484;-28.5421;-28.9409;-28.8357;-28.7487;-28.9104;-28.3007;-28.5845;-28.8375;-28.6617;-28.7285;-27.9579;-28.9150;-28.4274;-28.5200;-28.0507;-28.4449;-27.4492;-27.7417;-27.8961;-27.0735;-27.2714;-27.1157
0.30,0,1,92570888,14.0908,9,-19.1674;-19.4373;-18.9774;-19.1267;-19.1557;-18.9067;-19.0332;-19.1149;-19.0781;-18.8467;-19.0678;-19.2099;-19.0784;-19.1088;-19.1714;-19.4181;-19.5014;-19.2856;-19.5906;-19.6680;-19.1692;-19.2483;-19.6170;-19.7995;-19.4672;-19.2525;-19.2691;-19.1631;-18.8579;-18.7732;-18.6096;-18.4561;-18.4787;-18.0811;-17.7140;-17.5509
0.30,0,0,92918729,26.2253,10,-70.1688;-84.2071;-73.8221;-98.7946;-90.6161;-86.8186;-88.1840;-80.5553;-81.1136;-82.6921;-78.7526;-79.0188;-79.1812;-66.1581;-91.1656;-79.7409;-85.3774;-67.5941;-54.5365;-73.2547;-54.3548;-40.0367;-55.4739;-48.0700;-44.2767;-43.2009;-33.9958;-43.0596;-36.9411;-45.2164;-37.0233;-60.0604;-51.6148;-53.9569;-43.7217;-32.3318
0.30,0,0,94314625,12.3005,16,-349.0965;-347.8415;-350.1439;-350.8691;-381.9654;-391.4674;-389.5726;-361.5357;-357.8556;-369.6425;-359.8843;-353.2045;-349.8032;-332.0075;-340.2604;-325.3597;-310.2715;-290.4341;-296.2931;-302.1759;-314.3042;-170.2324;-283.7420;-242.4183;-216.7817;-331.4376;-252.0371;-59.3217;-319.3938;-351.2452;-328.3299;-246.8483;-363.5451;-340.5852;-168.2709;-305.5133
0.30,0,0,94834360,53.6221,9,-606.2472;-590.1796;-602.4097;-553.1565;-610.3288;-556.7688;-554.0461;-561.0150;-550.5441;-573.8352;-599.5515;-608.5547;-583.4177;-536.7172;-485.5342;-403.3791;-342.3013;-265.5465;-202.5014;-246.1576;-137.0636;-202.2003;-158.5549;-142.2204;-253.1191;-197.5715;-152.4860;-176.6414;-102.0742;-93.8097;-279.0753;-416.1926;-312.3062;-287.7261;-418.6157;-458.0930
0.30,0,1,94847311,17.2268,11,-88.7208;-89.8104;-89.2458;-88.1815;-88.3933;-88.8739;-88.8745;-91.0937;-90.7601;-88.5978;-90.9059;-87.3989;-85.4899;-81.7531;-79.5204;-81.3588;-73.5357;-50.3167;-54.3046;-45.3310;-35.1064;-48.0368;-34.4358;-36.1529;-43.4720;-49.0734;-47.9003;-67.2804;-55.2726;-55.5921;-68.3038;-68.7247;-59.8042;-60.7339;-60.5102;-57.6091
0.30,0,1,94886740,38.6503,8,-22.4572;-22.1201;-21.6403;-22.1492;-22.0130;-22.2009;-21.5553;-22.8930;-21.2098;-22.3417;-22.0080;-22.1133;-21.7211;-21.6998;-21.5515;-21.6848;-22.1567;-21.5148;-22.0420;-21.2659;-21.6575;-21.2714;-21.5899;-21.7288;-21.6302;-21.4156;-21.4395;-21.5870;-21.6995;-21.5436;-20.9824;-21.2299;-21.2658;-21.6098;-20.9005;-21.3104
0.30,0,1,94932254,12.8818,9,-17.2664;-17.3031;-17.1666;-17.2497;-17.1783;-17.2696;-17.1654;-17.3331;-17.3956;-17.3005;-17.2253;-17.1744;-17.3358;-17.2942;-17.3185;-17.2573;-17.3787;-17.2998;-17.4780;-17.1964;-17.3897;-17.3799;-17.6017;-17.4336;-17.3641;-17.2507;-17.2819;-17.1111;-17.2076;-17.1798;-16.8776;-16.7046;-16.6131;-16.3290;-16.2470;-15.5843
0.30,0,0,94933286,22.2668,13,-47.4971;-41.5068;-46.4473;-43.9852;-42.6658;-42.1448;-48.3173;-42.1731;-54.4707;-42.9635;-43.8277;-46.1873;-44.7369;-48.8372;-46.8205;-47.4638;-42.4751;-41.3602;-40.1160;-39.9551;-44.0111;-37.0863;-41.3742;-46.3048;-39.9540;-44.2439;-44.8720;-46.0809;-44.5115;-44.0832;-42.0611;-40.0728;-43.4857;-37.4518;-40.8075;-41.5500
0.30,0,0,95092663,47.7881,8,-363.3546;-311.3071;-371.4544;-311.2257;-302.9771;-362.2937;-313.3704;-386.6449;-378.4172;-313.6069;-318.3072;-333.3599;-278.0741;-328.8181;-251.7813;-258.2515;-237.1859;-166.4634;-213.6875;-195.0590;-246.2308;-141.2249;-146.2835;-181.3481;-232.2254;-241.1569;-190.1844;-229.0582;-375.8679;-270.4749;-228.7417;-224.5938;-350.7730;-258.5332;-271.8103;-422.6720
0.30,0,0,95802979,17.2621,9,-73.2256;-70.2582;-71.3791;-72.9708;-70.0241;-71.5621;-71.3540;-74.9553;-72.9985;-74.0334;-75.5666;-68.5579;-66.4033;-63.4167;-66.2702;-65.7064;-55.5802;-52.4566;-54.9756;-34.0558;-33.4850;-40.3607;-34.1332;-55.1426;-40.4281;-28.4367;-60.7909;-27.9409;-55.7863;-47.5402;-60.3311;-50.1585;-50.9705;-47.1529;-47.7268;-49.8611
0.30,0,0,106300436,44.5626,10,-89.6549;-65.9114;-72.3812;-89.2304;-73.3637;-71.6917;-74.9683;-93.4287;-68.6812;-71.2773;-72.0711;-73.7518;-89.4396;-63.1091;-68.9134;-68.1714;-78.4269;-86.7124;-82.0395;-95.7069;-76.3209;-25.8357;-89.7160;-88.5340;-65.2646;-77.7510;-84.6468;-84.2586;-80.5557;-74.3431;-55.5313;-81.6643;-90.8050;-81.7974;-36.2526;-84.3836
